"order_num","detail_no","description","quantity","unit_price","amount"
"107851","4","優芮珂絲膠囊U-relax(90顆/盒)","1","6000","6000"
"107851","5","貝恩-嬰兒修護唇膏/原味","1","135","135"
"107851","6","御護 維生素C緩釋膜衣錠(60 錠)","1","0","0"
"107851","7","(數位印花貼紙)健康煮藝，幸福999","6","0","0"
"107852","1","付款折扣","0","0","-107"
"107852","2","安素高鈣鈣強化配方(香草少甜口味)","96","78.333","7520"
"107852","3","亞培2024.12贈品炒鍋","1","0","0"
"107852","4","樂護嬰幼兒柔濕巾  10  抽","3","20","39"
"107857","1","付款折扣","0","0","-20"
"107857","2","亞培原味安素均衡營養升級配方","96","70.8333","6800"
"107857","3","亞培2024.12贈品炒鍋","1","0","0"
"107857","4","(數位印花貼紙)健康煮藝，幸福999","6","0","0"
"107857","5","樂護嬰幼兒柔濕巾  10  抽","3","20","39"
"107859","1","付款折扣","0","0","-200"
"107859","2","桂格完膳營養素3重優蛋白","27","70","1550"
"107859","3","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"107860","1","※潤便通 浣腸液-小兒(10c.c*2粒)(成藥)","1","35","35"
"107864","1","護立康幸運轉盤保健盒-粉","1","152","152"
"107864","2","護立康盒我去旅行-藍","1","152","152"
"107866","1","付款折扣","0","0","-876"
"107866","2","OMRON歐姆龍 JPN710T藍芽電子手臂式血壓計","1","3980","3980"
"107866","3","御護 優酵高機能益生菌 6 入","1","0","0"
"107866","4","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"107868","1","付款折扣","0","0","-130"
"107868","2","艾歐復隆膜衣錠500mg*20粒/盒(OTC)","2","540","1080"
"107869","1","穩豪智優試紙促銷組合 - 兩盒智優試紙贈 25 片","1","1901","1901"
"107869","2","會員點數(血糖)","1","0","0"
"107869","3","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"107869","4","舒酸定全新長效抗敏多元護理120克(超值換購)","2","100","200"
"107869","5","優護典雅複合植毛牙刷  1  入(12入 / 盒)","1","0","0"
"107871","1","加強型束腹帶XL (Medfirst) (545)","1","585","585"
"107871","2","新多維多 蔓越莓雪花餅","1","108","79"
"107872","1","付款折扣","0","0","-1"
"107872","2","穩豪智優試紙促銷組合-兩盒試紙贈酒棉100片","1","1880","1880"
"107872","3","血糖試紙好禮2選1活動碼瑞特採血針 * 2 + 中衛酒精棉片 * 1","1","0","0"
"107872","4","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"107872","5","瑞特採血針(50支入)","2","90","180"
"107872","6","(紅標)好健康背心袋 - 小(新版)","1","1","1"
"107873","1","杏輝金碘30ml(OTC.)","1","36","36"
"107873","2","不銹鋼切台(1吋)","1","149","149"
"107873","3","3M紙膠(1吋/2入)1530PP-12","1","54","54"
"107875","1","付款折扣","0","0","-37"
"107875","2","羅氏血糖試紙匣Mobile全方位(50PCS)","4","1010","4040"
"107875","3","會員點數(血糖)","2","0","0"
"107875","4","御護 優酵高機能益生菌 6 入","1","0","0"
"107875","5","(數位印花貼紙)健康煮藝，幸福999","4","0","0"
"107878","1","付款折扣","0","0","-50"
"107878","2","惠幼|加纖無糖 棗露|330ml","24","99","2376"
"107879","1","善得維生素D3膠囊狀食品 60粒/盒","1","300","300"
"107885","1","樂護嬰幼兒柔濕巾  10  抽","3","20","39"
"107885","2","新多維多 天然蔓越莓乾","1","215","120"
"107885","3","新多維多 天然加州黑棗","1","215","120"
"107885","4","台裕外用生理食鹽水120ml","1","50","50"
"107886","1","付款折扣","0","0","-17"
"107886","10","御護 滿千折百折價券","1","0","0"
"107886","11","(數位印花貼紙)數位集點活動2","8","0","0"
"107886","12","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"107886","2","御護 優酵高機能益生菌 30 入","1","0","0"
"107886","3","(杏)御護 優金銀銀髮益生菌 6 入","1","0","0"
"107886","4","(數位印花貼紙)健康煮藝，幸福999","4","0","0"
"107886","5","(杏)御護 DHA+ 魚油軟膠囊 60錠 3入特規組","1","2399","2399"
"107886","6","御護 滿千折百折價券","1","0","0"
"107886","7","御護 維生素Ｃ緩釋膜衣錠 ( 60 錠 ) 4盒特規組","1","850","850"
"107886","8","御護 滿千折百折價券","1","0","0"
"107886","9","(杏)御護 維生素D3菁粹機能錠(30錠) 4盒特規組","1","850","850"
"107888","1","酒棉(CSD/200pcs)20盒/箱","1","131","131"
"107888","2","優護潔膚抑菌柔濕巾 ( 50 抽 / 包，20 * 30cm )","2","79","158"
"107888","3","補體素-勝力2 原味 (18%蛋白質補養)","52","81.25","3850"
"107888","4","(數位印花貼紙)健康煮藝，幸福999","4","0","0"
"107892","1","付款折扣","0","0","-5555"
"107892","2","御護 晶晰金盞花葉黃素 120 錠","2","1152","2304"
"107892","3","御護 EPA+ 魚油軟膠囊 60 錠","2","990","1880"
"107892","4","御護 DHA+ 魚油軟膠囊 60 錠","2","990","1880"
"107892","5","(數位印花貼紙)數位集點活動2","12","0","0"
"107892","6","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"107892","7","御護 優酵高機能益生菌 30 入","1","0","0"
"107892","8","御護 維生素C緩釋膜衣錠(60 錠)","1","0","0"
"107892","9","(數位印花貼紙)健康煮藝，幸福999","6","0","0"
"107893","1","(紅標)添寧復健敢動褲L-XL","1","235","235"
"107894","1","桂格完膳營養素3重優蛋白","1","70","70"
"107894","2","百仕可復易佳倍基營養素","1","83","83"
"107898","1","(紅標)輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"107899","1","妙可適滴液(8g/瓶)","1","1215","1215"
"107901","1","亞培原味安素均衡營養升級配方","1","80","52"
"107901","2","亞培安素均衡營養升級配方(草莓減甜口味)","1","80","52"
"107901","3","亞培安素均衡營養升級配方(香草減甜口味","1","80","52"
"107901","4","(升級)力增飲多元營養配方-莓果口味237ml","3","59","177"
"107901","5","(杏)儲值卡專區活動","1","100","64"
"107902","1","※桂格完膳營養素-100鉻配方(糖適用無糖)","6","75","450"
"107903","1","(紅標)輔理善瞬感2掃描式葡萄糖監測系統","2","2200","4400"
"107904","1","付款折扣","0","0","-39"
"107904","2","(杏)御護xHAC-維他命C+蔓越莓複方錠 90 錠 3盒特規組","1","1899","1899"
"107904","3","御護 滿千折百折價券","1","0","0"
"107904","4","不銹鋼切台(1吋)","1","149","149"
"107904","5","(數位印花貼紙)數位集點活動2","3","0","0"
"107904","6","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"107904","7","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"107909","1","(數位印花貼紙)健康煮藝，幸福999","12","0","0"
"107909","2","益力壯給力優蛋白高鈣配方(原味無糖)250ML","234","60.416","12150"
"107910","1","付款折扣","0","0","-200"
"107910","2","(紅標)中衛醫療口罩 - 炫霓紫 - 盒","1","299","299"
"107910","3","台塑生醫E+高倍特級魚油複方膠囊","1","999","999"
"107914","1","愛生片維他命 C+鈣 40入(食品級)","1","144","144"
"107915","1","※舒立效喉錠-蜂蜜24入(OTC)","1","150","150"
"107916","1","※桂格完膳營養素-100鉻配方(糖適用無糖)","26","75","1800"
"107916","2","安素高鈣鈣強化配方(香草少甜口味)","24","78.333","1880"
"107916","3","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"107918","1","樂護加大超厚純水柔濕巾80 抽","1","79","79"
"107918","2","安加適頂級全防護成人紙尿褲 (L號/P30)","1","1161","1061"
"107918","3","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"107919","1","黑棗精華露360ml","1","99","99"
"107919","2","※潤便通 浣腸液-大人(20cc*2粒)(成藥)","2","42","84"
"107921","1","蘇菲超熟睡草本抑菌衛生棉  28cm  10片","1","62","62"
"107921","2","靠得住草本抑菌夜用衛生棉28cm","1","62","62"
"107921","3","靠得住草本抑菌日用衛生棉23cm","1","62","62"
"107921","4","Abena 私密潔浴露 200ml","1","299","299"
"107921","5","京都清潤無糖枇杷膏15g*4包(食品級)","1","56","56"
"107921","6","京都蜜煉枇杷膏15g*4包(食品級)(紅標)","1","62","62"
"107922","1","付款折扣","0","0","-80"
"107922","2","挺立關鍵雙效錠42錠","1","1169","1169"
"107925","1","新多維多 天然蔓越莓乾","2","215","240"
"107928","1","付款折扣","0","0","-600"
"107928","2","亞培原味安素均衡營養升級即飲配方","24","79.1666","1900"
"107929","1","安素高鈣香草少甜口味8入禮盒","1","695","695"
"107930","1","補體素-慎選1 原味 (未洗腎適用)","52","75","3850"
"107930","2","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"107932","1","(紅標)新豐抽痰管(FR12/附手套)","200","3.4","680"
"107932","2","來復易復健褲  M    16片  ( 4包 / 箱 )","1","359","359"
"107932","3","(紅標)添寧復健敢動褲 M","1","235","235"
"107932","4","外科抽吸引流管 180cm/太平洋","3","45","135"
"107932","5","滅菌Y型不織布(5*5cm)(2入)(中國衛材)","10","3","30"
"107935","1","付款折扣","0","0","-300"
"107935","2","羅氏血糖試紙匣Mobile全方位(50PCS)","2","1030","2060"
"107935","3","會員點數(血糖)","1","0","0"
"107935","4","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"107937","1","(紅標)添寧復健敢動褲L-XL","1","235","235"
"107937","2","補體素-鉻100 清甜 (糖尿病適用)","1","86","86"
"107938","1","【三友健康站】OK繃 防水透一般型10片入","1","53","53"
"107938","2","御護xHAC-維他命C+蔓越莓複方錠 30 錠","1","450","450"
"107939","1","付款折扣","0","0","-100"
"107939","2","舒放療舒緩救援組","1","1782","1782"
"107940","1","※桂格完膳營養素-原味無糖","1","57","57"
"107940","2","※桂格完膳營養素-原味無糖","1","57","57"
"107941","1","寶益兒 小兒滴劑 50ml","1","675","675"
"107942","1","雅保看護墊  10 入 (60 * 90 cm)","2","149","298"
"107942","2","Tempo奢羽三層抽取式衛生紙80抽 無香(6包/串)","1","119","119"
"107942","3","多倍無粉低過敏乳膠手套,M","1","180","180"
"107942","4","安加適頂級全防護成人紙尿褲 (M號/P30)","1","1071","971"
"107942","5","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"107943","1","※維維樂佳倍優鉻100減甜配方(液)","116","73","6600"
"107948","1","(紅標)輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"107950","1","付款折扣","0","0","-3"
"107950","2","3M透明繃20片","1","54","54"
"107950","3","御護 維生素C緩釋膜衣錠(60 錠)","1","299","299"
"107952","1","※快凝寶晶澈配方","1","492","492"
"107960","1","2655康樂保條狀保護土 6g      10條/盒","2","54","108"
"107962","1","補體素-優蛋白禮盒 無糖不甜 (增強體力配方)","1","516","516"
"107967","1","付款折扣","0","0","-100"
"107967","2","※健力體(Jevity 8oz/#52924)","24","70.42","1690"
"107971","1","(紅標)好立善  EUREYE葉黃素複方軟膠囊","1","239","239"
"107971","2","ibobomi  乳酸菌優格點心(原味)","1","125","125"
"107973","1","惠幼|加纖無糖 棗露|330ml","1","110","110"
"107973","2","滅菌棉棒(沖洗)(6入)(中國衛材)","3","7","21"
"107974","1","優護典雅複合植毛牙刷  6   入裝","2","199","200"
"107974","2","舒酸定全新長效抗敏多元護理120克(超值換購)","2","100","200"
"107974","3","優護典雅複合植毛牙刷  1  入(12入 / 盒)","1","0","0"
"107974","4","※維維樂佳倍優鉻100原味配方(液)","116","73","6600"
"107975","1","補體素-鉻100 清甜 (糖尿病適用)","1","86","86"
"107978","1","新多維多 天然加州黑棗","2","215","240"
"107979","1","雪天果喉糖60g","1","90","90"
"107979","2","御護 益添C維他命發泡錠(C500+B群)柑橘風味","1","199","199"
"107979","3","泰山 純水600ml","1","18","18"
"107980","1","新多維多 天然加州黑棗","2","191.2","240"
"107983","1","加強型束腹帶L (Medfirst)(538)","1","585","585"
"107983","2","Hi-Q  鱸魚精(健字號)","1","882","882"
"107984","1","娘家常溫滴雞精16入","1","2412","2412"
"107985","1","付款折扣","0","0","-400"
"107985","2","※葡勝納嚴選250ml","72","97.5","7020"
"107985","3","※葡勝納嚴選250ml","24","97.5","2340"
"107985","4","亞培2024.12贈品炒鍋","1","0","0"
"107988","1","(杏)御護 優敏利寶貝益生菌 30 入 3盒特規組","1","1899","1899"
"107988","2","御護 滿千折百折價券","1","0","0"
"107988","3","(數位印花貼紙)數位集點活動2","3","0","0"
"107988","4","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"107988","5","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"107988","6","水晶肥皂櫻花百合瓶裝500g","1","108","89"
"107988","7","新多維多 天然加州黑棗","2","215","240"
"107989","1","付款折扣","0","0","-200"
"107989","2","倍速益含纖營養補充配方-原味200ml","48","90","3820"
"107989","3","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"107993","1","優晶亮魚油軟膠囊","1","1000","1000"
"107995","1","吞樂美","1","351","351"
"107996","1","付款折扣","0","0","-208"
"107996","2","舒特膚清潔保濕隨身組  59ml","2","149","150"
"107996","3","威瑪舒培蔬果酵母Ｂ群錠60錠/盒 (全素)","2","493","986"
"107996","4","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"107997","1","營養補充食品 明倍適 水果歐蕾口味","1","69","69"
"108002","1","桂格完膳營養素雙蛋白配方(原味無糖)","1","78","78"
"108003","1","百仕可鉻護糖尿病營養素","28","76.66","1840"
"108004","1","付款折扣","0","0","-14"
"108004","2","(杏)御護xHAC-海藻鈣+D3複方錠120錠 3盒特規組","1","1950","1950"
"108004","3","御護 滿千折百折價券","1","0","0"
"108004","4","銀耳花釀  180ml","6","36","138"
"108004","5","(數位印花貼紙)數位集點活動2","3","0","0"
"108004","6","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108004","7","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108005","1","補體素-優蛋白 無糖不甜 (增強體力配方)","26","59.6153","1550"
"108005","2","補體素優蛋白(大麥風味) 即飲配方食品","24","64.583","1550"
"108005","3","補體素優蛋白(大麥風味) 即飲配方食品","2","0","0"
"108005","4","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"108006","1","付款折扣","0","0","-130"
"108006","10","御護 維生素Ｃ緩釋膜衣錠 ( 60 錠 ) 4盒特規組","1","850","850"
"108006","2","御護 滿千折百折價券","1","0","0"
"108006","3","Rossmax  壓脈帶中 (電子式/24-36cm)","1","315","315"
"108006","4","優護保濕潤膚柔濕巾50抽/包","1","79","79"
"108006","5","御護 蠶絲蛋白Q10美妍膠囊 120入","2","1980","2201"
"108006","6","(數位印花貼紙)數位集點活動2","6","0","0"
"108006","7","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108006","8","御護 優酵高機能益生菌 6 入","1","0","0"
"108006","9","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"108008","1","(無糖)葡勝納SR原味菁選8入禮盒","1","810","810"
"108020","1","※千卡達","2","1550","2800"
"108020","2","灌食空針(60ml/綠十字 (694)","1","23","23"
"108020","3","水杯(塑膠/附吸管)","1","59","59"
"108020","4","兩截式胃管    16#  125cm","1","342","342"
"108020","5","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"108020","6","玫瑰花長茶匙","1","23","23"
"108020","7","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"108021","1","※普寧勝Nepro 237 ml-香草口味(洗腎適用)","3","121","363"
"108024","1","營養補充食品 明倍適 水果歐蕾口味","7","69","414"
"108027","1","付款折扣","0","0","-448"
"108027","2","(紅標))安安抽換式尿片(夜用型)","24","149","3276"
"108027","3","來復易長時間舒適看護墊超大型60X90cm","18","125","2050"
"108027","4","優護潔膚柔濕巾 50 抽 ( 20 * 30 cm )","1","0","0"
"108027","5","(杏)御護 優金銀銀髮益生菌 6 入","1","0","0"
"108027","6","(數位印花貼紙)健康煮藝，幸福999","5","0","0"
"108027","7","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108028","1","付款折扣","0","0","-18"
"108028","2","(杏)御護 晶晰金盞花葉黃素 60 錠 3盒特規組","1","1280","1280"
"108028","3","御護 滿千折百折價券","1","0","0"
"108028","4","WATER & NURSE 水嫩護唇膏-無味","1","99","75"
"108028","5","(數位印花貼紙)數位集點活動2","2","0","0"
"108028","6","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108029","1","立攝適盛健腎臟透析適用配方香草口味(新配方)","24","101.1765","2240"
"108029","2","樂護加大超厚純水柔濕巾80 抽","1","79","79"
"108029","3","水晶肥皂薰衣馬鞭草瓶裝500g","1","108","89"
"108029","4","水晶肥皂櫻花百合瓶裝500g","1","108","89"
"108029","5","不銹鋼團圓鍋 28cm (附玻璃蓋)","2","0","0"
"108029","6","立攝適盛健腎臟透析適用配方香草口味(新配方)","78","101.1765","7280"
"108030","1","HAC-葡萄糖胺MSM錠(新升級)120錠","3","1400","3234"
"108030","2","樂護嬰幼兒柔濕巾  80  抽","1","0","0"
"108030","3","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108030","4","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"108031","1","付款折扣","0","0","-399"
"108031","2","御護xHAC-海藻鈣+D3複方錠40碇","1","399","399"
"108031","3","(紅標)好健康背心袋 - 小(新版)","1","1","1"
"108033","1","付款折扣","0","0","-500"
"108033","2","可倍力均衡配方營養素  40g","3","50","150"
"108033","3","禾護柔膚沐浴乳 -  銀杏1000G","2","188","210"
"108033","4","優護清新漱口水(750ml/瓶)","2","212","236"
"108033","5","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"108040","1","付款折扣","0","0","-5"
"108040","2","御護xHAC-海藻鈣+D3複方錠120s","1","900","762"
"108040","3","御護xHAC-海藻鈣+D3複方錠40碇","1","399","338"
"108040","4","(數位印花貼紙)數位集點活動2","2","0","0"
"108040","5","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108040","6","雪之戀水平式果凍-葡萄","1","59","59"
"108042","1","付款折扣","0","0","-80"
"108042","2","坐墊(杏華/免痔)","1","810","810"
"108042","3","OMRON歐姆龍 JPN710T藍芽電子手臂式血壓計","1","3980","3980"
"108042","4","御護 優酵高機能益生菌 6 入","1","0","0"
"108042","5","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"108043","1","付款折扣","0","0","-200"
"108043","2","亞培原味安素均衡營養升級配方","24","70.8333","1700"
"108043","3","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108044","1","※勝補納Suplena 237ml-香草口味(未洗腎適用)","24","116.25","2790"
"108045","1","付款折扣","0","0","-38"
"108045","2","※益力壯 900g","14","617.142","8640"
"108045","3","海棉牙刷(無牙粉)","2","60","120"
"108045","4","灌食管  80條/箱","2","63","126"
"108045","5","(數位印花貼紙)健康煮藝，幸福999","8","0","0"
"108045","6","優護清新漱口水(750ml/瓶)","2","212","236"
"108046","1","雅保看護墊  10 入 (60 * 90 cm)","1","149","149"
"108046","2","(紅標)補體素-低渣HN（完整均衡配方）","2","50","100"
"108047","1","付款折扣","0","0","-200"
"108047","2","NUCARE  可倍力營養飲(草莓風味) 200ml","8","57","456"
"108047","3","(紅標)好健康背心袋 - 中(新版)","1","2","2"
"108047","4","NUCARE  可倍力營養飲(草莓風味) 200ml","12","57","684"
"108049","1","付款折扣","0","0","-80"
"108049","10","樂護嬰幼兒柔濕巾  80  抽","1","0","0"
"108049","11","(數位印花貼紙)健康煮藝，幸福999","5","0","0"
"108049","12","來復易防漏安心紙尿褲 M16P","2","275","502"
"108049","2","滅菌棉棒(口腔)(10入)(中國衛材)","12","4","48"
"108049","3","樂護加大超厚純水柔濕巾80 抽","4","68.75","275"
"108049","4","來復易 整夜一片就安心 成人紙尿片24片","7","151.6667","970"
"108049","5","樂護加大超厚純水柔濕巾80 抽","8","68.75","550"
"108049","6","來復易 整夜一片就安心 成人紙尿片24片","5","151.6667","693"
"108049","7","來復易防漏安心紙尿褲 L13P","4","275","1005"
"108049","8","益富益力壯20營養均衡配方(原味液體)","1","67","67"
"108049","9","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","109","109"
"108054","1","付款折扣","0","0","-41"
"108054","2","安加適頂級棉柔紙尿墊(夜安型) 32片/包","4","841.5","3066"
"108054","3","安加適滋養隔離修護霜    200ml","1","0","0"
"108054","4","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108054","5","(杏)御護 優金銀銀髮益生菌 6 入","1","0","0"
"108054","6","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"108055","1","付款折扣","0","0","-233"
"108055","2","(杏)御護xHAC-海藻鈣+D3複方錠120錠 3盒特規組","1","1950","1950"
"108055","3","御護 滿千折百折價券","1","0","0"
"108055","4","滅菌紗布(7.5*7.5cm)(4入)(25包/盒)(雅保Abena)","10","11","110"
"108055","5","台鹽海洋鹼性離子水600ml*24瓶/箱","2","20","40"
"108055","6","(數位印花貼紙)數位集點活動2","3","0","0"
"108055","7","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108055","8","(數位印花貼紙)健康煮藝，幸福999","2","0","0"
"108057","1","營養補充食品 明倍適 香蕉口味","1","69","69"
"108057","2","新 營養補充食品 明倍適 草莓口味","1","69","69"
"108057","3","靠得住草本抑菌日用衛生棉23cm","1","62","62"
"108062","1","(紅標)輔理善瞬感2掃描式葡萄糖監測系統","1","2200","2200"
"108063","1","赫曼Veroval due control 雙感測血壓計_M","1","3980","3980"
"108063","2","赫特曼感測血壓計專用整流變壓器","1","0","0"
"108063","3","(杏)御護 優金銀銀髮益生菌 6 入","1","0","0"
"108063","4","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"108065","1","御護 極臻淬燜雞精禮盒(8入)","1","1080","1080"
"108069","1","桂格完膳營養素低渣配方","1","68","68"
"108072","1","(紅標)亞培安素優能基均衡營養升級配方(穀物口味)","1","860","860"
"108075","1","付款折扣","0","0","-215"
"108075","2","(杏)御護xHAC-維他命C+蔓越莓複方錠 90 錠 3盒特規組","1","1899","1899"
"108075","3","御護 滿千折百折價券","1","0","0"
"108075","4","(數位印花貼紙)數位集點活動2","3","0","0"
"108075","5","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108075","6","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108077","1","付款折扣","0","0","-215"
"108077","2","(杏)御護xHAC-維他命C+蔓越莓複方錠 90 錠 3盒特規組","1","1899","1899"
"108077","3","御護 滿千折百折價券","1","0","0"
"108077","4","(數位印花貼紙)數位集點活動2","3","0","0"
"108077","5","優護輕柔抽取式衛生紙-呵護再升級130抽/8包/串","1","0","0"
"108077","6","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108077","7","御護 EPA+ 魚油軟膠囊 60 錠","1","990","990"
"108080","1","付款折扣","0","0","-106"
"108080","2","medi  多功能矽膠護膝  III //  K102203","2","2570","4112"
"108080","3","御護 維生素C緩釋膜衣錠(60 錠)","1","0","0"
"108080","4","(杏)聖品金門一條根 - 8 片 裝 / 袋","1","0","0"
"108080","5","(數位印花貼紙)健康煮藝，幸福999","4","0","0"
"108082","1","三多金盞花葉黃素 plus  蝦紅素軟膠囊  50  粒 / 盒","2","945","1890"
"108082","2","(數位印花貼紙)健康煮藝，幸福999","1","0","0"
"108085","1","※勝補納Suplena 237ml-香草口味(未洗腎適用)","1","121","121"
"108087","1","付款折扣","0","0","-16"
"108087","2","瑞特血糖測試片-GS550(50+10片)","6","806","4836"
"108087","3","血糖試紙好禮2選1活動碼瑞特採血針 * 2 + 中衛酒精棉片 * 1","3","0","0"
"108087","4","(杏)御護 優金銀銀髮益生菌 6 入","1","0","0"
"108087","5","(數位印花貼紙)健康煮藝，幸福999","4","0","0"
"108088","1","御護 益添C維他命發泡錠(C500+B群)柑橘風味","1","199","199"
"108090","1","(入門組)ifree CGM安活連續葡萄糖監測系統(EZ KIT)","1","2000","2000"
"108090","2","(紅標)訂金","1200","1","1200"
"108091","1","百仕可鉻護糖尿病營養素","56","76.66","3680"
"108094","1","付款折扣","0","0","-80"
"108094","2","安加適頂級全防護成人紙尿褲 (XL號/P14)","1","891","891"
"108094","3","(紅標)優護輕柔抽取式衛生紙-呵護再升級130抽/包","1","25","25"
"108094","4","樂護超厚柔濕巾 80 抽(加蓋)","1","80","66"
"108095","1","付款折扣","0","0","-500"
"108095","2","立攝適諾沛含天然食物均衡營養配方(新包裝)","103","83.8835","8040"
"108095","3","不銹鋼團圓鍋 28cm (附玻璃蓋)","2","0","0"
"108096","1","樂特濃縮甘草 2+1 促銷組","1","324","324"
"108096","2","※大正百保能感冒顆粒 1.2g*26包(OTC)(紅標)","1","426","426"
"108097","1","御護 優酵高機能益生菌 30 入","1","799","799"
"108098","1","補體素-優蛋白 無糖不甜 (增強體力配方)","1","72","72"
"108098","2","※倍速癌症專用配方-卡布奇諾口味","1","209","209"
"108098","3","營養補充食品 明倍適 玉米濃湯口味","1","69","69"
"108098","4","益富益力壯20營養均衡配方(原味液體)","1","67","67"
"108098","5","桂格完膳營養素雙蛋白配方(原味無糖)","1","78","78"
"108099","1","歐姆龍 HV-F311溫熱低週波治療器","2","4780","9560"
"108099","2","(杏)御護 優金銀銀髮益生菌 30 入","1","0","0"
"108099","3","(數位印花貼紙)健康煮藝，幸福999","9","0","0"
"108100","1","付款折扣","0","0","-200"
"108100","2","(耗材組)ifree CGM安活連續葡萄糖監測系統(Sensor KIT)","1","1400","1400"
"108101","1","吞樂美","1","351","351"
"108103","1","※益腹寧膠囊20入(OTC)","6","540","3240"
"108104","1","付款折扣","0","0","-12725"
"108104","2","娘家大紅麴膠囊30粒3入特規組","3","6650","19950"
"108104","3","舒特膚清潔保濕隨身組  59ml","3","0","0"
"108104","4","御護xHAC-維他命C+蔓越莓複方錠 90 錠","1","0","0"
"108104","5","御護xHAC-維他命C+蔓越莓複方錠 30 錠","1","0","0"
"108104","6","御護xHAC-維他命C+蔓越莓複方錠 90 錠","1","0","0"
"108105","1","付款折扣","0","0","-2600"
"108105","2","HAC-晶亮葉黃膠囊2入組(新升級)","2","3200","6400"
"108105","3","HAC-晶亮葉黃膠囊(新升級)14粒","2","0","0"
"108105","4","御護 維生素C緩釋膜衣錠(60 錠)","1","0","0"
"108105","5","掌廚無印耐熱矽膠廚具7件組(HAC贈品)","1","0","0"
"108105","6","(杏)御護 蠶絲蛋白Q10美妍膠囊 120入 2盒特規組","1","3400","3400"
"108109","1","付款折扣","0","0","-18"
"108109","2","御護 極臻淬燜雞精禮盒(8入)","1","1080","1080"
"108111","1","亞培原味安素均衡營養升級即飲配方8入禮盒","1","699","699"
"108117","1","付款折扣","0","0","-65"
"108117","2","Reg.EN力增飲雙效蛋白配方+ 燕麥風味","1","65","65"
"108117","3","Reg.EN力增飲關鍵鈣優力配方 米香風味","1","65","65"
"108117","4","飛宜得噴霧 OK  繃10ml","2","215","198"
"108121","1","亞培安素草莓口味(少甜)","1","75","75"
"108127","1","付款折扣","0","0","-3"
"108127","2","※益富匯200g","1","351","351"
"108128","1","付款折扣","0","0","-832"
"108128","2","羅氏Accu-Chek Guide智航血糖試紙(50PCS)","4","850","3400"
"108128","3","會員點數(血糖)","2","0","0"
"108128","4","御護 優酵高機能益生菌 6 入","1","0","0"
"108128","5","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"108129","1","※維維樂佳倍優元氣補體減甜配方(液)","29","57","1350"
"108130","1","羅氏Accu-Chek Guide智航血糖機禮盒組","1","3800","3800"
"108130","2","御護 優酵高機能益生菌 6 入","1","0","0"
"108130","3","(數位印花貼紙)健康煮藝，幸福999","3","0","0"
"108131","1","付款折扣","0","0","-1174"
"108131","2","羅氏血糖試紙匣Mobile全方位(50PCS)","4","1010","4040"
"108131","3","(紅標)羅氏Accu-Chek  速讚採血針（200+4）入","1","600","600"
