"customer_no","age_category","gender","hsien_desc","bs_tag_desc"
"50d5a171","36-40歲","男","彰化縣","樂動廣告品牌控"
"aa895c3b","51-55歲","女","台中市","網購社媒手機迷"
"02b6c959","51-55歲","男","台北市","愛搜愛比網購客"
"0f687e91","36-40歲","女","彰化縣","物質享樂衝購族"
"04d63b2a","56-60歲","女","新北市","樂動廣告品牌控"
"6ff5eb72","51-55歲","女","台北市","網購社媒手機迷"
"a64e8660","46-50歲","女","苗栗縣","獨立愛遊理財新手"
"08d518e6","41-45歲","女","桃園市","愛搜愛比網購客"
"d75e7502","56-60歲","男","新北市","愛搜愛比網購客"
"e000590a","31-35歲","女","苗栗縣","樂動廣告品牌控"
"caa5b0a7","36-40歲","女","台中市","樂動廣告品牌控"
"fba588ad","41-45歲","女","新北市","品味養生理財貴族"
"3fbfb001","31-35歲","女","台中市","獨立愛遊理財新手"
"2a3e7e5b","36-40歲","女","屏東縣","網購社媒手機迷"
"01c75c22","56-60歲","女","台北市","健康愛家定存控"
"4b047ced","51-55歲","女","台北市","傳統保健理財族"
"7042387b","31-35歲","女","台北市","物質享樂衝購族"
"2b6d9381","41-45歲","女","台中市","品味養生理財貴族"
"8e287ce7","41-45歲","男","台南市","愛搜愛比網購客"
"85c93d4e","51-55歲","女","新北市","品味養生理財貴族"
"8cfb06f4","46-50歲","女","新北市","品味養生理財貴族"
"ec87f527","46-50歲","女","台南市","網購社媒手機迷"
"8c69445e","26-30歲","男","新北市","獨立愛遊理財新手"
"8ca5c9b0","46-50歲","男","嘉義市","樂動廣告品牌控"
"80b8b11b","26-30歲","女","台中市","物質享樂衝購族"
"435be2c6","26-30歲","女","彰化縣","健康愛家定存控"
"8c26d238","31-35歲","女","台北市","運動科技潮人"
"7b75e5fb","46-50歲","女","南投縣","傳統保健理財族"
"6df01c67","56-60歲","男","新北市","運動科技潮人"
"d29acca0","36-40歲","女","台中市","健康愛家定存控"
"0713d798","56-60歲","女","桃園市","傳統保健理財族"
"8cf90237","46-50歲","女","台中市","樂動廣告品牌控"
"c6cebea3","51-55歲","女","基隆市","品味養生理財貴族"
"fa08ac3d","31-35歲","女","嘉義縣","樂動廣告品牌控"
"0122b295","56-60歲","女","新北市","健康愛家定存控"
"75f83abd","41-45歲","女","台北市","網購社媒手機迷"
"7f01b3c5","51-55歲","女","新北市","品味養生理財貴族"
"ccab93c7","51-55歲","女","台南市","物質享樂衝購族"
"e6b3df90","46-50歲","女","台中市","品味養生理財貴族"
"47d10e89","46-50歲","女","台北市","品味養生理財貴族"
"b96a7c05","46-50歲","女","新北市","品味養生理財貴族"
"bc823636","46-50歲","女","台北市","運動科技潮人"
"8c110f38","46-50歲","女","桃園市","獨立愛遊理財新手"
"0ce58919","36-40歲","女","高雄市","健康愛家定存控"
"f61f03b0","46-50歲","女","新北市","品味養生理財貴族"
"0072c28e","51-55歲","男","台北市","運動科技潮人"
"64d958e3","31-35歲","女","苗栗縣","運動科技潮人"
"72717698","56-60歲","女","台南市","愛搜愛比網購客"
"7b040ffc","36-40歲","女","苗栗縣","物質享樂衝購族"
"0fcb1aa1","46-50歲","女","台南市","網購社媒手機迷"
"f7ce9457","51-55歲","女","台中市","傳統保健理財族"
"daef9aea","41-45歲","女","台北市","運動科技潮人"
"941f0926","36-40歲","女","新北市","傳統保健理財族"
"4aa816e5","41-45歲","女","台北市","品味養生理財貴族"
"f925184d","51-55歲","男","新北市","愛搜愛比網購客"
"cef277e8","41-45歲","男","台中市","樂動廣告品牌控"
"28466663","36-40歲","女","台中市","健康愛家定存控"
"30a150d7","31-35歲","女","桃園市","物質享樂衝購族"
"98ade12e","61-65歲","女","台南市","網購社媒手機迷"
"a5a4dcc6","31-35歲","女","桃園市","健康愛家定存控"
"e21b648e","66以上","女","新北市","品味養生理財貴族"
"7c055afc","41-45歲","女","台南市","品味養生理財貴族"
"3d7b7d5d","41-45歲","女","新竹縣","樂動廣告品牌控"
"c0ab27c6","26-30歲","女","高雄市","健康愛家定存控"
"7e017bed","31-35歲","女","新北市","運動科技潮人"
"cc5b0e4c","56-60歲","男","台北市","運動科技潮人"
"93fd123c","41-45歲","女","台中市","健康愛家定存控"
"81ed781c","51-55歲","女","桃園市","品味養生理財貴族"
"ab3629c3","46-50歲","女","台中市","品味養生理財貴族"
"8491e936","26-30歲","女","台北市","健康愛家定存控"
"7dc30dd9","36-40歲","男","台中市","運動科技潮人"
"10bb48ba","56-60歲","男","台東縣","愛搜愛比網購客"
"f95ec7d8","31-35歲","女","苗栗縣","獨立愛遊理財新手"
"c2a4a625","41-45歲","女","台北市","網購社媒手機迷"
"24c53ff0","31-35歲","男","高雄市","樂動廣告品牌控"
"715b45ba","31-35歲","男","桃園市","獨立愛遊理財新手"
"95377ed6","41-45歲","女","桃園市","獨立愛遊理財新手"
"c7d8272f","61-65歲","女","台北市","愛搜愛比網購客"
"95dc8e95","56-60歲","男","苗栗縣","愛搜愛比網購客"
"347d8767","41-45歲","女","新竹市","網購社媒手機迷"
"260aee81","41-45歲","女","台中市","傳統保健理財族"
"09651c3f","46-50歲","女","新北市","運動科技潮人"
"2fddfef0","56-60歲","女","新北市","品味養生理財貴族"
"e139b602","51-55歲","女","新北市","品味養生理財貴族"
"130126a5","51-55歲","女","新北市","運動科技潮人"
"6f378e25","46-50歲","男","台中市","運動科技潮人"
"4ef4f449","51-55歲","女","高雄市","健康愛家定存控"
"d3e3d907","41-45歲","女","桃園市","品味養生理財貴族"
"37cc4f3d","31-35歲","女","雲林縣","運動科技潮人"
"0c29b9ff","56-60歲","男","新北市","樂動廣告品牌控"
"55d60da8","56-60歲","女","新北市","樂動廣告品牌控"
"ef3cf9cf","46-50歲","女","新北市","樂動廣告品牌控"
"b969cd7d","56-60歲","男","桃園市","愛搜愛比網購客"
"ca4b6a9a","51-55歲","男","台北市","運動科技潮人"
"6bb3d5bb","41-45歲","女","新北市","品味養生理財貴族"
"a70a8736","31-35歲","女","高雄市","物質享樂衝購族"
"5bcae230","51-55歲","女","新北市","愛搜愛比網購客"
"2412f432","66以上","男","台北市","樂動廣告品牌控"
"a9f5c1a6","56-60歲","女","台中市","網購社媒手機迷"
"c143e6e4","46-50歲","男","台北市","運動科技潮人"
"393b85f5","56-60歲","女","新竹市","品味養生理財貴族"
"99e82fba","46-50歲","女","新竹市","傳統保健理財族"
"9184f979","46-50歲","女","新北市","健康愛家定存控"
"931c9e0a","46-50歲","女","基隆市","品味養生理財貴族"
"5c2ff1fe","36-40歲","女","新北市","運動科技潮人"
"99038f2b","36-40歲","男","新竹市","運動科技潮人"
"745ed9dd","31-35歲","男","新北市","樂動廣告品牌控"
"cbd2d749","66以上","女","台北市","品味養生理財貴族"
"b5290a85","36-40歲","女","台北市","健康愛家定存控"
"a7fc0abf","41-45歲","女","新北市","運動科技潮人"
"ee1c9177","31-35歲","女","台南市","物質享樂衝購族"
"dab0627c","46-50歲","女","新竹縣","樂動廣告品牌控"
"62d624c8","26-30歲","男","高雄市","樂動廣告品牌控"
"bb54df1f","36-40歲","女","彰化縣","網購社媒手機迷"
"04b1dc2d","51-55歲","男","新北市","運動科技潮人"
"04c13e40","31-35歲","女","台中市","健康愛家定存控"
"d933cf64","31-35歲","女","新竹市","健康愛家定存控"
"eebda148","51-55歲","女","嘉義縣","傳統保健理財族"
"d58fc140","41-45歲","男","新竹市","運動科技潮人"
"8cf0ac65","51-55歲","男","新竹縣","運動科技潮人"
"312b71af","56-60歲","女","台北市","健康愛家定存控"
"126b853b","31-35歲","女","新北市","獨立愛遊理財新手"
"e5bcbe79","51-55歲","女","新北市","傳統保健理財族"
"708ae1ca","36-40歲","女","苗栗縣","健康愛家定存控"
"9ccac145","56-60歲","男","花蓮縣","愛搜愛比網購客"
"d5d65d21","31-35歲","女","新北市","運動科技潮人"
"445c0050","56-60歲","女","台北市","品味養生理財貴族"
"4b170d0c","61-65歲","女","新北市","運動科技潮人"
"3e255244","51-55歲","女","苗栗縣","品味養生理財貴族"
"635a9b6d","46-50歲","女","高雄市","獨立愛遊理財新手"
"0cf1701a","36-40歲","男","基隆市","獨立愛遊理財新手"
"4cfba182","66以上","女","彰化縣","傳統保健理財族"
"885d0578","41-45歲","男","新北市","運動科技潮人"
"656b086b","31-35歲","女","台北市","健康愛家定存控"
"5b5815ad","51-55歲","女","台北市","品味養生理財貴族"
"67568e1e","46-50歲","男","新北市","傳統保健理財族"
"0b5f140d","46-50歲","女","南投縣","愛搜愛比網購客"
"1876523c","41-45歲","男","彰化縣","健康愛家定存控"
"4ba8f2c8","31-35歲","女","台南市","物質享樂衝購族"
"fc86f924","51-55歲","男","台北市","愛搜愛比網購客"
"904d1322","46-50歲","女","新竹市","傳統保健理財族"
"04685a7d","51-55歲","男","台中市","運動科技潮人"
"41f4d098","41-45歲","女","新北市","傳統保健理財族"
"f020d63f","31-35歲","女","台中市","樂動廣告品牌控"
"4494855d","51-55歲","女","台北市","品味養生理財貴族"
"9635ceea","51-55歲","男","高雄市","運動科技潮人"
"ff0fc4df","56-60歲","女","台南市","品味養生理財貴族"
"01806828","31-35歲","女","新北市","獨立愛遊理財新手"
"962de062","41-45歲","男","台南市","愛搜愛比網購客"
"5f01afe3","31-35歲","女","台中市","健康愛家定存控"
"8cd4ce6d","51-55歲","女","苗栗縣","網購社媒手機迷"
"86954f64","41-45歲","女","高雄市","愛搜愛比網購客"
"ea4a8ccb","31-35歲","女","台中市","健康愛家定存控"
"23092837","56-60歲","女","新竹市","品味養生理財貴族"
"a0bd617f","51-55歲","女","基隆市","網購社媒手機迷"
"b1384298","41-45歲","男","台中市","樂動廣告品牌控"
"e9a8024b","41-45歲","女","台中市","傳統保健理財族"
"f0ff40fb","56-60歲","女","台北市","品味養生理財貴族"
"e232bfeb","51-55歲","男","高雄市","愛搜愛比網購客"
"5901c5db","46-50歲","女","桃園市","愛搜愛比網購客"
"f1684611","46-50歲","女","台中市","運動科技潮人"
"b9ed4bd4","51-55歲","女","台中市","樂動廣告品牌控"
"5a6a7f5d","61-65歲","男","新北市","愛搜愛比網購客"
"72e48b01","51-55歲","女","屏東縣","網購社媒手機迷"
"22548b7b","46-50歲","男","桃園市","運動科技潮人"
"3522b67b","26-30歲","女","桃園市","物質享樂衝購族"
"32b61d27","56-60歲","男","新竹市","運動科技潮人"
"c73d9098","56-60歲","女","高雄市","網購社媒手機迷"
"b0992f86","66以上","女","新北市","傳統保健理財族"
"e0976c81","51-55歲","女","彰化縣","網購社媒手機迷"
"26fd0e06","51-55歲","女","新北市","傳統保健理財族"
"a5950d10","36-40歲","男","台中市","樂動廣告品牌控"
"96a7c993","51-55歲","女","新竹縣","樂動廣告品牌控"
"0d249f68","46-50歲","女","台中市","健康愛家定存控"
"83eba704","56-60歲","男","嘉義市","樂動廣告品牌控"
"cad5eacf","51-55歲","女","台南市","品味養生理財貴族"
"1b5e08b9","51-55歲","女","彰化縣","樂動廣告品牌控"
"f0865b1a","46-50歲","女","台北市","健康愛家定存控"
"5ea8570d","66以上","女","新北市","健康愛家定存控"
"c8b8cd39","51-55歲","女","基隆市","健康愛家定存控"
"db48e96c","51-55歲","女","台北市","品味養生理財貴族"
"d1a12636","51-55歲","女","新北市","品味養生理財貴族"
"c22ef7fb","51-55歲","男","彰化縣","樂動廣告品牌控"
"217ea893","51-55歲","女","台中市","樂動廣告品牌控"
"8780f299","31-35歲","女","彰化縣","獨立愛遊理財新手"
"2c72ac4f","36-40歲","男","桃園市","運動科技潮人"
"98139871","46-50歲","女","新北市","健康愛家定存控"
"75ec7013","36-40歲","男","桃園市","運動科技潮人"
"20adc9c7","41-45歲","女","台北市","品味養生理財貴族"
"b8129cb6","36-40歲","男","台北市","運動科技潮人"
"173c7f93","46-50歲","女","新北市","傳統保健理財族"
"329d4e6f","56-60歲","女","新北市","網購社媒手機迷"
"b44b39fa","41-45歲","女","台中市","網購社媒手機迷"
"2f29addd","31-35歲","女","苗栗縣","健康愛家定存控"
"cab22767","51-55歲","女","新北市","品味養生理財貴族"
"ab28a08f","51-55歲","女","台北市","網購社媒手機迷"
"a2d67546","66以上","男","台南市","運動科技潮人"
"7453d576","51-55歲","女","新竹縣","物質享樂衝購族"
"feb601bf","46-50歲","男","苗栗縣","樂動廣告品牌控"
"158bed10","41-45歲","女","彰化縣","健康愛家定存控"
"e55dae13","56-60歲","女","基隆市","傳統保健理財族"
"46da3da8","46-50歲","女","台南市","樂動廣告品牌控"
"f501752a","36-40歲","女","桃園市","健康愛家定存控"
"a2b10c24","31-35歲","男","桃園市","運動科技潮人"
"8b3af5d9","41-45歲","男","桃園市","運動科技潮人"
"074aedac","36-40歲","女","台中市","品味養生理財貴族"
"477b3a22","46-50歲","女","新北市","運動科技潮人"
"c46952d7","31-35歲","女","花蓮縣","品味養生理財貴族"
"9350a3d7","46-50歲","男","桃園市","愛搜愛比網購客"
"b1e3a3fe","51-55歲","女","台南市","健康愛家定存控"
"9e19d7e7","51-55歲","女","台南市","傳統保健理財族"
"53d5ff74","46-50歲","女","台中市","樂動廣告品牌控"
"97903c73","31-35歲","男","新北市","樂動廣告品牌控"
"5291d9e5","46-50歲","女","台北市","網購社媒手機迷"
"52ca7a14","56-60歲","男","台北市","愛搜愛比網購客"
"3cc3152f","51-55歲","女","新竹市","物質享樂衝購族"
"019da1af","31-35歲","男","新北市","運動科技潮人"
"fa30338d","31-35歲","女","桃園市","網購社媒手機迷"
"6f8f1ee8","41-45歲","男","台中市","樂動廣告品牌控"
"90e4dd09","46-50歲","女","桃園市","傳統保健理財族"
"112984af","36-40歲","女","新北市","獨立愛遊理財新手"
"d87540b6","51-55歲","男","桃園市","愛搜愛比網購客"
"72fd89be","36-40歲","女","雲林縣","物質享樂衝購族"
"a26c7a53","51-55歲","女","桃園市","樂動廣告品牌控"
"2ceb18c4","31-35歲","男","台南市","運動科技潮人"
"360397d7","51-55歲","女","新北市","傳統保健理財族"
"dd1f3d95","41-45歲","女","台北市","品味養生理財貴族"
"1f76d19a","36-40歲","男","新北市","運動科技潮人"
"591fc4f8","26-30歲","女","新北市","獨立愛遊理財新手"
"f7ebfe2d","66以上","女","台中市","健康愛家定存控"
"91d67d5c","41-45歲","男","台中市","運動科技潮人"
"0f87140b","41-45歲","女","新北市","物質享樂衝購族"
"a24849bc","36-40歲","女","桃園市","物質享樂衝購族"
"22ad6f89","41-45歲","女","高雄市","獨立愛遊理財新手"
"1513cdc1","46-50歲","男","新北市","運動科技潮人"
"668c4e73","41-45歲","男","桃園市","運動科技潮人"
"3023a258","41-45歲","女","桃園市","品味養生理財貴族"
"595b96d6","46-50歲","女","台中市","傳統保健理財族"
"7314feaa","41-45歲","女","桃園市","物質享樂衝購族"
"30dabc56","51-55歲","男","台中市","愛搜愛比網購客"
"37235890","61-65歲","女","台中市","獨立愛遊理財新手"
"b9057fd4","41-45歲","女","新北市","品味養生理財貴族"
"4da9ac28","51-55歲","女","台南市","健康愛家定存控"
"02f32149","56-60歲","女","新北市","健康愛家定存控"
"fd24c999","41-45歲","男","南投縣","樂動廣告品牌控"
"b69e3170","41-45歲","男","嘉義市","運動科技潮人"
"5487b255","61-65歲","男","台北市","愛搜愛比網購客"
"904c8fc8","41-45歲","男","苗栗縣","樂動廣告品牌控"
"1294ec5e","31-35歲","男","台北市","運動科技潮人"
"5cd64277","31-35歲","女","台中市","健康愛家定存控"
"3bcd119e","41-45歲","女","新竹市","品味養生理財貴族"
"37deb932","46-50歲","女","台中市","物質享樂衝購族"
"89650e2c","26-30歲","女","台中市","健康愛家定存控"
"1203e2c3","41-45歲","男","彰化縣","運動科技潮人"
"fbc4a914","26-30歲","男","苗栗縣","樂動廣告品牌控"
"90cd0bc1","51-55歲","女","新北市","樂動廣告品牌控"
"1ec5478b","36-40歲","女","新北市","健康愛家定存控"
"f860bbfb","36-40歲","女","基隆市","品味養生理財貴族"
"316e33ec","26-30歲","女","新竹縣","健康愛家定存控"
"8bee349f","61-65歲","女","台北市","樂動廣告品牌控"
"3a447f2c","61-65歲","男","台中市","傳統保健理財族"
"6c191072","36-40歲","女","新北市","樂動廣告品牌控"
"b79aa94a","56-60歲","女","台南市","品味養生理財貴族"
"d791fcb3","36-40歲","女","桃園市","網購社媒手機迷"
"51f7fb04","61-65歲","男","台北市","愛搜愛比網購客"
"bb8d6404","41-45歲","女","屏東縣","品味養生理財貴族"
"c31d7f0f","61-65歲","女","台北市","品味養生理財貴族"
"617d1771","46-50歲","女","台北市","樂動廣告品牌控"
"8d437d70","46-50歲","女","高雄市","愛搜愛比網購客"
"471dcf51","41-45歲","女","台中市","品味養生理財貴族"
"adcf7205","51-55歲","男","台北市","樂動廣告品牌控"
"041b9672","46-50歲","女","台南市","物質享樂衝購族"
"e8926a1b","61-65歲","女","宜蘭縣","品味養生理財貴族"
"a87a37c7","26-30歲","男","新竹縣","健康愛家定存控"
"55cc07ee","56-60歲","女","台中市","網購社媒手機迷"
"1e1086f2","41-45歲","女","台中市","品味養生理財貴族"
"f355f22e","31-35歲","女","彰化縣","物質享樂衝購族"
"9262b250","46-50歲","女","台中市","品味養生理財貴族"
"8e95ac6c","51-55歲","女","新北市","品味養生理財貴族"
"6ef7c9f2","51-55歲","女","基隆市","愛搜愛比網購客"
"3db1e118","46-50歲","女","新北市","品味養生理財貴族"
"d4b96ad1","36-40歲","男","高雄市","運動科技潮人"
"8a380206","51-55歲","女","新竹市","愛搜愛比網購客"
"b278b853","56-60歲","男","基隆市","運動科技潮人"
"5fe344f2","46-50歲","男","新北市","愛搜愛比網購客"
"4dfc1ded","26-30歲","男","嘉義縣","健康愛家定存控"
"3fb51414","61-65歲","女","新北市","品味養生理財貴族"
"c6c0a2d6","31-35歲","女","桃園市","運動科技潮人"
"63c4004b","61-65歲","女","花蓮縣","品味養生理財貴族"
"dcf15bb6","46-50歲","女","新北市","品味養生理財貴族"
"12f118ab","61-65歲","女","新竹市","健康愛家定存控"
"97846386","36-40歲","女","台中市","健康愛家定存控"
"2f11d95a","41-45歲","女","台南市","運動科技潮人"
"3df3736f","51-55歲","女","新北市","品味養生理財貴族"
"82d2c95a","46-50歲","女","新北市","樂動廣告品牌控"
"442bc35f","51-55歲","男","台中市","愛搜愛比網購客"
"0ea3413a","41-45歲","女","高雄市","健康愛家定存控"
"cff9070e","56-60歲","女","台北市","品味養生理財貴族"
"d4597cbb","46-50歲","男","桃園市","愛搜愛比網購客"
"63a76ffb","51-55歲","女","南投縣","健康愛家定存控"
"bbe64d4e","36-40歲","女","新北市","物質享樂衝購族"
"d3aa9c3c","41-45歲","男","高雄市","樂動廣告品牌控"
"2870e993","31-35歲","女","台中市","健康愛家定存控"
"8fe3b98e","51-55歲","女","桃園市","品味養生理財貴族"
"8cd187f6","66以上","男","台南市","樂動廣告品牌控"
"a1d6849c","46-50歲","女","新竹縣","品味養生理財貴族"
"968cebbe","41-45歲","女","新北市","運動科技潮人"
"967f53b3","26-30歲","女","台中市","健康愛家定存控"
"5b605774","41-45歲","女","台北市","品味養生理財貴族"
"e089a13f","31-35歲","女","台中市","物質享樂衝購族"
"85b44fca","66以上","男","新北市","愛搜愛比網購客"
"df428560","41-45歲","女","台中市","物質享樂衝購族"
"7c048f01","41-45歲","女","高雄市","樂動廣告品牌控"
"94e6c167","41-45歲","女","新北市","品味養生理財貴族"
"79dec960","46-50歲","男","高雄市","愛搜愛比網購客"
"9ba56877","36-40歲","女","新北市","物質享樂衝購族"
"4ba5f79c","46-50歲","女","新竹縣","傳統保健理財族"
"d76c754c","56-60歲","女","台中市","樂動廣告品牌控"
"7214d53e","46-50歲","女","台中市","樂動廣告品牌控"
"70919c92","46-50歲","女","新北市","物質享樂衝購族"
"ad379698","36-40歲","女","新竹市","獨立愛遊理財新手"
"ec0c1403","46-50歲","女","屏東縣","網購社媒手機迷"
"87f8e452","41-45歲","女","新北市","獨立愛遊理財新手"
"7af9b9b2","41-45歲","男","雲林縣","運動科技潮人"
"7ac7d9dc","36-40歲","男","新北市","運動科技潮人"
"dd8a18d4","46-50歲","女","高雄市","物質享樂衝購族"
"43f3fe75","51-55歲","女","苗栗縣","傳統保健理財族"
"b483fe6d","41-45歲","女","苗栗縣","樂動廣告品牌控"
"b542b822","46-50歲","女","台中市","網購社媒手機迷"
"786ad13f","41-45歲","女","桃園市","傳統保健理財族"
"0c83dc62","36-40歲","女","新竹縣","物質享樂衝購族"
"6edf8709","56-60歲","女","新北市","健康愛家定存控"
"aa58dd2d","41-45歲","女","台中市","網購社媒手機迷"
"cde35827","31-35歲","女","屏東縣","物質享樂衝購族"
"14f210b9","41-45歲","女","台北市","品味養生理財貴族"
"14d988b8","51-55歲","男","新北市","運動科技潮人"
"ab946b4d","51-55歲","男","台中市","愛搜愛比網購客"
"a07a82d7","61-65歲","女","新北市","樂動廣告品牌控"
"dbc1eb9e","56-60歲","男","桃園市","愛搜愛比網購客"
"1f894c37","26-30歲","女","嘉義縣","網購社媒手機迷"
"ab0be244","56-60歲","女","台南市","樂動廣告品牌控"
"553fadbd","41-45歲","女","高雄市","樂動廣告品牌控"
"2d2d3115","56-60歲","男","新北市","運動科技潮人"
"410c1fe7","41-45歲","女","台南市","樂動廣告品牌控"
"734539b1","31-35歲","女","宜蘭縣","物質享樂衝購族"
"6207fa79","46-50歲","男","新北市","愛搜愛比網購客"
"e701e3f4","61-65歲","女","台北市","品味養生理財貴族"
"cf30b959","46-50歲","男","桃園市","運動科技潮人"
"dea9ae79","31-35歲","女","台南市","物質享樂衝購族"
"ec0d4456","56-60歲","女","新竹縣","物質享樂衝購族"
"ef5dbaa7","41-45歲","女","台南市","傳統保健理財族"
"e2931ff0","36-40歲","女","高雄市","品味養生理財貴族"
"a2cbb5a1","46-50歲","男","台北市","獨立愛遊理財新手"
"d62fbaa5","31-35歲","女","桃園市","樂動廣告品牌控"
"d5efaed8","41-45歲","女","高雄市","品味養生理財貴族"
"56a6eceb","61-65歲","女","雲林縣","健康愛家定存控"
"a1c7df64","51-55歲","女","高雄市","樂動廣告品牌控"
"eea75da6","31-35歲","女","彰化縣","獨立愛遊理財新手"
"29bc5294","56-60歲","女","台中市","健康愛家定存控"
"4e93b08c","51-55歲","女","台北市","樂動廣告品牌控"
"13b8f03c","46-50歲","女","新北市","品味養生理財貴族"
"1553773a","66以上","男","基隆市","愛搜愛比網購客"
"9775980a","46-50歲","女","桃園市","物質享樂衝購族"
"b4cc25f7","56-60歲","女","台北市","傳統保健理財族"
"8384dc6c","66以上","男","台北市","樂動廣告品牌控"
"add0bf3a","51-55歲","女","桃園市","健康愛家定存控"
"40694cf7","41-45歲","女","新竹縣","健康愛家定存控"
"5221c654","46-50歲","女","新竹縣","網購社媒手機迷"
"936c53d6","46-50歲","女","台中市","品味養生理財貴族"
"9412f8f1","46-50歲","女","台中市","品味養生理財貴族"
"d8eaa7eb","41-45歲","女","新北市","健康愛家定存控"
"70619921","51-55歲","女","台中市","獨立愛遊理財新手"
"d0a186ad","41-45歲","男","苗栗縣","愛搜愛比網購客"
"91601b02","46-50歲","女","桃園市","品味養生理財貴族"
"13c19844","41-45歲","女","雲林縣","健康愛家定存控"
"c0466ad1","56-60歲","男","台北市","愛搜愛比網購客"
"1712ce37","46-50歲","男","新北市","愛搜愛比網購客"
"34d16bfa","41-45歲","女","台南市","愛搜愛比網購客"
"2fa00f9c","36-40歲","女","桃園市","物質享樂衝購族"
"06e8c89c","46-50歲","女","彰化縣","品味養生理財貴族"
"8c51cfbb","36-40歲","女","台中市","物質享樂衝購族"
"c993f75d","31-35歲","女","台北市","樂動廣告品牌控"
"bab6f82f","41-45歲","女","桃園市","健康愛家定存控"
"66e5a441","36-40歲","女","台南市","物質享樂衝購族"
"985b4ac5","26-30歲","女","基隆市","物質享樂衝購族"
"35567664","41-45歲","男","台北市","運動科技潮人"
"a99d76ed","41-45歲","男","高雄市","運動科技潮人"
"d98d9581","41-45歲","女","新北市","物質享樂衝購族"
"7c207611","51-55歲","男","彰化縣","樂動廣告品牌控"
"1a9fb73a","56-60歲","女","新北市","樂動廣告品牌控"
"480cbf33","61-65歲","女","台北市","樂動廣告品牌控"
"fd05296d","41-45歲","男","新北市","運動科技潮人"
"01877852","36-40歲","女","台南市","樂動廣告品牌控"
"668c00fc","51-55歲","女","台北市","品味養生理財貴族"
"c2abe304","46-50歲","女","桃園市","品味養生理財貴族"
"441975f7","46-50歲","女","台南市","獨立愛遊理財新手"
"5f439543","41-45歲","女","高雄市","運動科技潮人"
"5f4163fd","36-40歲","男","高雄市","運動科技潮人"
"4ca6ac47","41-45歲","女","新北市","品味養生理財貴族"
"5043e043","36-40歲","男","台北市","運動科技潮人"
"ea82772b","46-50歲","女","新竹市","網購社媒手機迷"
"9e2e3e7d","41-45歲","女","桃園市","品味養生理財貴族"
"1c7690e6","41-45歲","女","宜蘭縣","網購社媒手機迷"
"37849dba","41-45歲","女","新北市","運動科技潮人"
"b822b61b","46-50歲","女","台中市","網購社媒手機迷"
"47e2878b","36-40歲","女","台中市","健康愛家定存控"
"08199da3","61-65歲","男","桃園市","傳統保健理財族"
"28a76ea2","41-45歲","女","高雄市","傳統保健理財族"
"29c6893a","51-55歲","女","新北市","健康愛家定存控"
"a3b0528d","41-45歲","女","新北市","品味養生理財貴族"
"c7d3d354","51-55歲","女","桃園市","品味養生理財貴族"
"428da257","41-45歲","女","新北市","品味養生理財貴族"
"efee64a5","31-35歲","女","新北市","健康愛家定存控"
"b0baf599","41-45歲","女","台北市","樂動廣告品牌控"
"cae5c627","51-55歲","女","新北市","品味養生理財貴族"
"8015ddbd","41-45歲","女","新竹市","物質享樂衝購族"
"0dcd72a1","46-50歲","女","桃園市","品味養生理財貴族"
"e98a1194","56-60歲","女","台北市","品味養生理財貴族"
"091cd2fb","36-40歲","女","新竹縣","健康愛家定存控"
"8e153b2c","46-50歲","女","台中市","物質享樂衝購族"
"55ae99bb","51-55歲","女","新竹縣","樂動廣告品牌控"
"31ac4158","56-60歲","女","新竹市","品味養生理財貴族"
"fc66630a","41-45歲","男","高雄市","運動科技潮人"
"39e8f710","46-50歲","女","新北市","品味養生理財貴族"
"862a7f73","41-45歲","女","台北市","健康愛家定存控"
"c5219b38","66以上","女","台南市","健康愛家定存控"
"6c92b04c","31-35歲","女","桃園市","物質享樂衝購族"
"266ac8d2","56-60歲","女","苗栗縣","網購社媒手機迷"
"f0182452","56-60歲","女","台北市","健康愛家定存控"
"bd911624","56-60歲","男","桃園市","愛搜愛比網購客"
"6f9ec9a4","46-50歲","女","基隆市","品味養生理財貴族"
"081e06bd","46-50歲","男","新北市","運動科技潮人"
"8ecc111a","36-40歲","女","台南市","網購社媒手機迷"
"e354b7e8","31-35歲","女","新北市","傳統保健理財族"
"49531fec","31-35歲","女","高雄市","獨立愛遊理財新手"
"bb295f70","26-30歲","女","新北市","獨立愛遊理財新手"
"bbefc657","31-35歲","女","新竹市","網購社媒手機迷"
"1b67bb80","66以上","男","桃園市","運動科技潮人"
"66691dbe","61-65歲","女","高雄市","傳統保健理財族"
"d5c3207e","31-35歲","女","桃園市","健康愛家定存控"
"2913d26e","61-65歲","男","台北市","健康愛家定存控"
"d6dbae15","56-60歲","女","台北市","傳統保健理財族"
"c4470a2c","61-65歲","女","新北市","品味養生理財貴族"
"65ac4704","56-60歲","女","台北市","樂動廣告品牌控"
"cee7cded","51-55歲","女","台北市","傳統保健理財族"
"5d827cb6","46-50歲","女","台南市","品味養生理財貴族"
"eaae8110","46-50歲","男","台南市","愛搜愛比網購客"
"90dfe8fd","46-50歲","男","新北市","愛搜愛比網購客"
"46e9ee0d","56-60歲","女","桃園市","樂動廣告品牌控"
"5936060b","61-65歲","男","台中市","樂動廣告品牌控"
"bea3f330","56-60歲","女","台中市","健康愛家定存控"
"f7d38e28","51-55歲","女","南投縣","獨立愛遊理財新手"
