"customer_no","age_category","gender","hsien_desc","bs_tag_desc"
"f4037ee3","26-30歲","女","桃園市","健康愛家定存控"
"0db4c560","41-45歲","女","彰化縣","健康愛家定存控"
"fff10b67","41-45歲","男","花蓮縣","運動科技潮人"
"3e71696c","36-40歲","女","新竹縣","樂動廣告品牌控"
"bea4fff8","51-55歲","女","新北市","網購社媒手機迷"
"940e8745","41-45歲","女","新竹縣","網購社媒手機迷"
"e803da7f","31-35歲","女","桃園市","獨立愛遊理財新手"
"fea8c4f1","31-35歲","男","高雄市","運動科技潮人"
"657156c8","51-55歲","男","台中市","樂動廣告品牌控"
"6f727614","41-45歲","女","台中市","品味養生理財貴族"
"7f1c822f","41-45歲","女","新竹縣","物質享樂衝購族"
"6fe8447d","41-45歲","女","桃園市","網購社媒手機迷"
"a75da480","41-45歲","男","高雄市","樂動廣告品牌控"
"3f3a85f7","36-40歲","男","台中市","運動科技潮人"
"443d6cd2","56-60歲","女","新北市","品味養生理財貴族"
"207a0d99","26-30歲","女","台中市","健康愛家定存控"
"04eeea4c","46-50歲","女","新竹縣","樂動廣告品牌控"
"fe6bdcb3","31-35歲","女","高雄市","網購社媒手機迷"
"d3bee4d8","41-45歲","女","台北市","網購社媒手機迷"
"8a9a82c9","31-35歲","女","台中市","物質享樂衝購族"
"4b14ed17","36-40歲","女","新竹市","網購社媒手機迷"
"e0b39b64","46-50歲","男","高雄市","運動科技潮人"
"75b1b3aa","36-40歲","女","台中市","網購社媒手機迷"
"478bc5c7","46-50歲","男","台中市","健康愛家定存控"
"42e31f9a","41-45歲","男","新竹縣","運動科技潮人"
"c5a0cbb7","41-45歲","男","花蓮縣","愛搜愛比網購客"
"277ee039","31-35歲","男","台北市","運動科技潮人"
"7442a129","26-30歲","女","花蓮縣","物質享樂衝購族"
"e66e7d03","46-50歲","男","台中市","樂動廣告品牌控"
"0e94e11d","41-45歲","女","彰化縣","物質享樂衝購族"
"ecb7c343","56-60歲","女","花蓮縣","樂動廣告品牌控"
"bae34002","26-30歲","男","新北市","運動科技潮人"
"437935e8","41-45歲","女","台北市","網購社媒手機迷"
"0fbe7994","36-40歲","女","新竹縣","物質享樂衝購族"
"992bc2a7","31-35歲","女","新北市","獨立愛遊理財新手"
"868105dd","31-35歲","女","苗栗縣","物質享樂衝購族"
"64240880","46-50歲","男","新竹縣","愛搜愛比網購客"
"b1d0ebe4","36-40歲","女","台北市","運動科技潮人"
"355b05c1","51-55歲","女","新竹市","愛搜愛比網購客"
"3eb28b5a","56-60歲","男","台北市","運動科技潮人"
"7969706e","41-45歲","女","台北市","樂動廣告品牌控"
"96f41d81","46-50歲","女","苗栗縣","愛搜愛比網購客"
"fff17e41","51-55歲","女","花蓮縣","品味養生理財貴族"
"09ea79d3","41-45歲","女","新竹市","樂動廣告品牌控"
"d4a52ed1","46-50歲","女","台中市","健康愛家定存控"
"9a627954","41-45歲","女","新北市","網購社媒手機迷"
"0fad68f6","46-50歲","女","台南市","愛搜愛比網購客"
"643d6470","56-60歲","女","新北市","品味養生理財貴族"
"8dc0ae77","41-45歲","女","新竹縣","健康愛家定存控"
"5c197c34","21-25歲","男","高雄市","樂動廣告品牌控"
"31c04e6b","51-55歲","女","新竹縣","物質享樂衝購族"
"ad293677","36-40歲","女","新竹縣","網購社媒手機迷"
"d569eb0f","41-45歲","女","新北市","網購社媒手機迷"
"ce88bf99","31-35歲","女","苗栗縣","健康愛家定存控"
"0ede3a29","41-45歲","女","台南市","愛搜愛比網購客"
"11cd6dbd","26-30歲","女","新北市","網購社媒手機迷"
"5826da27","31-35歲","女","台南市","傳統保健理財族"
"755bbfa2","46-50歲","男","台中市","愛搜愛比網購客"
"219b7ee0","56-60歲","男","桃園市","愛搜愛比網購客"
"f73e234d","41-45歲","女","台中市","愛搜愛比網購客"
"8df345f6","51-55歲","女","新竹縣","傳統保健理財族"
"b5b8e7bc","61-65歲","女","新竹縣","健康愛家定存控"
"7c462b1b","41-45歲","女","宜蘭縣","健康愛家定存控"
"d3f377f7","46-50歲","女","新北市","獨立愛遊理財新手"
"8b3e50e1","51-55歲","女","台北市","品味養生理財貴族"
"72f413ca","31-35歲","女","基隆市","健康愛家定存控"
"01afe943","56-60歲","女","台中市","網購社媒手機迷"
"f82c81b9","41-45歲","男","台中市","愛搜愛比網購客"
"24170554","41-45歲","男","新北市","樂動廣告品牌控"
"eab8a242","61-65歲","女","台北市","物質享樂衝購族"
"29d6d619","41-45歲","女","新竹縣","品味養生理財貴族"
"8850847f","46-50歲","女","桃園市","獨立愛遊理財新手"
"241fbd7a","26-30歲","女","基隆市","獨立愛遊理財新手"
"1479847e","31-35歲","男","宜蘭縣","運動科技潮人"
"2954c560","46-50歲","女","新北市","品味養生理財貴族"
"1df6701d","31-35歲","女","新北市","網購社媒手機迷"
"704f61d0","26-30歲","男","南投縣","健康愛家定存控"
"aa3b2c1d","41-45歲","女","花蓮縣","物質享樂衝購族"
"c8c5a998","61-65歲","女","桃園市","網購社媒手機迷"
"6b105d3b","41-45歲","男","新北市","愛搜愛比網購客"
"2284279a","46-50歲","男","新竹市","運動科技潮人"
"5e8cff47","36-40歲","男","台中市","樂動廣告品牌控"
"a506c64a","41-45歲","女","宜蘭縣","物質享樂衝購族"
"909b12df","56-60歲","女","新北市","樂動廣告品牌控"
"b27ba7ba","51-55歲","男","新北市","運動科技潮人"
"04219211","31-35歲","女","新北市","品味養生理財貴族"
"2f17dd50","26-30歲","女","新北市","健康愛家定存控"
"c21d312e","41-45歲","男","台南市","樂動廣告品牌控"
"667e6d1d","51-55歲","女","彰化縣","網購社媒手機迷"
"ce316a47","36-40歲","男","台北市","運動科技潮人"
"4a647be8","41-45歲","女","台北市","品味養生理財貴族"
"87415f50","36-40歲","女","台中市","物質享樂衝購族"
"8275a6e5","31-35歲","女","台北市","運動科技潮人"
"8b460a3c","36-40歲","男","花蓮縣","愛搜愛比網購客"
"7a650e68","46-50歲","女","新北市","品味養生理財貴族"
"a710e010","31-35歲","女","基隆市","健康愛家定存控"
"3707a104","41-45歲","女","苗栗縣","樂動廣告品牌控"
"b8c1a854","36-40歲","女","雲林縣","樂動廣告品牌控"
"78a21e0f","51-55歲","女","新北市","品味養生理財貴族"
"bdb64722","46-50歲","男","新北市","運動科技潮人"
"37cd195f","41-45歲","女","新竹縣","品味養生理財貴族"
"facb21e7","36-40歲","女","新北市","運動科技潮人"
"af780852","31-35歲","女","台北市","網購社媒手機迷"
"6188333e","31-35歲","女","彰化縣","健康愛家定存控"
"19a52004","36-40歲","女","苗栗縣","網購社媒手機迷"
"82e43ab3","41-45歲","女","台中市","樂動廣告品牌控"
"98a8ce99","31-35歲","女","花蓮縣","品味養生理財貴族"
"ab7799e9","31-35歲","女","苗栗縣","物質享樂衝購族"
"70bf80a0","31-35歲","女","新竹縣","物質享樂衝購族"
"9c6ad61e","36-40歲","女","新北市","健康愛家定存控"
"a73dbaf2","41-45歲","女","花蓮縣","品味養生理財貴族"
"a98a5d44","41-45歲","女","新北市","網購社媒手機迷"
"7f5ab53b","41-45歲","女","新北市","網購社媒手機迷"
"aabf1131","41-45歲","女","新北市","網購社媒手機迷"
"20cd4adf","26-30歲","女","新北市","物質享樂衝購族"
"37641f5e","66以上","男","台北市","運動科技潮人"
"e2b4549d","51-55歲","女","桃園市","品味養生理財貴族"
"56ecc824","56-60歲","男","苗栗縣","樂動廣告品牌控"
"142cce29","41-45歲","女","新竹市","品味養生理財貴族"
"90bf9059","51-55歲","女","新北市","運動科技潮人"
"1e0e8d27","51-55歲","男","新竹市","樂動廣告品牌控"
"17f3678f","36-40歲","男","台中市","樂動廣告品牌控"
"da621725","46-50歲","女","新北市","運動科技潮人"
"0d90e641","56-60歲","女","新北市","健康愛家定存控"
"cfe464e1","31-35歲","女","雲林縣","物質享樂衝購族"
"60ebdac2","36-40歲","男","彰化縣","樂動廣告品牌控"
"797f25b3","51-55歲","女","新北市","品味養生理財貴族"
"1a344beb","31-35歲","男","新竹縣","健康愛家定存控"
"d7afee30","36-40歲","女","新竹縣","物質享樂衝購族"
"326a8a1d","46-50歲","女","彰化縣","健康愛家定存控"
"d8489aff","31-35歲","女","桃園市","品味養生理財貴族"
"bb1858d4","36-40歲","女","桃園市","網購社媒手機迷"
"46f6671d","36-40歲","男","高雄市","健康愛家定存控"
"d41a2585","41-45歲","女","花蓮縣","網購社媒手機迷"
"798d71a3","46-50歲","女","台北市","運動科技潮人"
"28fd1261","46-50歲","女","新竹縣","傳統保健理財族"
"ac4e23a0","26-30歲","女","新北市","獨立愛遊理財新手"
"684e49a3","36-40歲","女","苗栗縣","網購社媒手機迷"
"1077c792","31-35歲","女","新北市","物質享樂衝購族"
"72e2622a","26-30歲","女","花蓮縣","健康愛家定存控"
"64a9deca","46-50歲","女","新竹市","樂動廣告品牌控"
"894a4c46","36-40歲","女","新竹縣","樂動廣告品牌控"
"f700731c","36-40歲","女","新北市","物質享樂衝購族"
"83eafb02","56-60歲","男","苗栗縣","愛搜愛比網購客"
"41111ae6","36-40歲","女","桃園市","樂動廣告品牌控"
"3f740f0d","31-35歲","女","彰化縣","物質享樂衝購族"
"8cf58c71","41-45歲","女","苗栗縣","健康愛家定存控"
"2e01bf93","31-35歲","女","台北市","運動科技潮人"
"63ee40b9","36-40歲","女","新北市","傳統保健理財族"
"16266a50","61-65歲","女","高雄市","品味養生理財貴族"
"cf00d5c1","31-35歲","女","新竹縣","健康愛家定存控"
"dca46954","41-45歲","女","花蓮縣","樂動廣告品牌控"
"ec009677","46-50歲","女","台北市","傳統保健理財族"
"38787486","41-45歲","女","新竹縣","樂動廣告品牌控"
"1807cda2","46-50歲","女","新北市","樂動廣告品牌控"
"0771f77f","31-35歲","女","新竹市","物質享樂衝購族"
"7bbbf8cd","46-50歲","男","台中市","運動科技潮人"
"fa93ebf9","41-45歲","男","新北市","樂動廣告品牌控"
"78ff7883","31-35歲","女","南投縣","健康愛家定存控"
"aab9b9c8","36-40歲","女","新北市","物質享樂衝購族"
"0a47252c","26-30歲","女","桃園市","健康愛家定存控"
"52ee0783","21-25歲","女","苗栗縣","獨立愛遊理財新手"
"9805233d","41-45歲","男","新北市","樂動廣告品牌控"
"9104733f","36-40歲","女","台中市","樂動廣告品牌控"
"de4baae6","31-35歲","男","彰化縣","樂動廣告品牌控"
"5ac416ab","46-50歲","女","桃園市","品味養生理財貴族"
"c0296d03","41-45歲","女","嘉義市","品味養生理財貴族"
"8cf57c1a","51-55歲","女","新北市","品味養生理財貴族"
"b427a326","26-30歲","女","新竹縣","健康愛家定存控"
"e598ee46","36-40歲","女","苗栗縣","健康愛家定存控"
"b5eb13af","51-55歲","女","新竹縣","健康愛家定存控"
"8c6fb3b2","41-45歲","女","花蓮縣","健康愛家定存控"
"044c43e3","36-40歲","女","桃園市","健康愛家定存控"
"9ede54ca","51-55歲","女","南投縣","網購社媒手機迷"
"ab729679","56-60歲","女","新北市","網購社媒手機迷"
"90272e3c","46-50歲","男","苗栗縣","運動科技潮人"
"ec63b532","46-50歲","男","苗栗縣","愛搜愛比網購客"
"593d54c4","51-55歲","女","台北市","愛搜愛比網購客"
"8d296879","41-45歲","女","宜蘭縣","獨立愛遊理財新手"
"db0a1a17","41-45歲","女","基隆市","網購社媒手機迷"
"9dd46d68","41-45歲","女","宜蘭縣","品味養生理財貴族"
"3aacdabf","26-30歲","女","新北市","獨立愛遊理財新手"
"750684c9","21-25歲","女","台北市","健康愛家定存控"
"f8d1a92f","31-35歲","女","桃園市","樂動廣告品牌控"
"82380b57","31-35歲","男","高雄市","運動科技潮人"
"ce4a72da","51-55歲","女","台中市","品味養生理財貴族"
"34bd7146","31-35歲","女","雲林縣","網購社媒手機迷"
"01cc1bd3","36-40歲","男","苗栗縣","樂動廣告品牌控"
"7fefac15","31-35歲","女","苗栗縣","健康愛家定存控"
"129af1fe","41-45歲","女","桃園市","品味養生理財貴族"
"a99009f5","26-30歲","女","新竹縣","健康愛家定存控"
"9c126cdc","51-55歲","女","台南市","愛搜愛比網購客"
"15121403","31-35歲","女","台中市","運動科技潮人"
"cbdbc885","36-40歲","女","桃園市","樂動廣告品牌控"
"cc6b2bdd","41-45歲","女","高雄市","物質享樂衝購族"
"d03d5c06","56-60歲","女","花蓮縣","網購社媒手機迷"
"764aba95","26-30歲","女","新北市","物質享樂衝購族"
"01ef1f0d","41-45歲","女","花蓮縣","獨立愛遊理財新手"
"fbb64c24","36-40歲","男","苗栗縣","運動科技潮人"
"0bf983e1","31-35歲","女","台北市","運動科技潮人"
"3958cf4c","51-55歲","男","新竹縣","運動科技潮人"
"183e6eba","46-50歲","女","台北市","品味養生理財貴族"
"f3500733","51-55歲","女","苗栗縣","物質享樂衝購族"
"21739c10","36-40歲","女","新北市","網購社媒手機迷"
"03c6bf14","56-60歲","女","花蓮縣","樂動廣告品牌控"
"854a52dc","41-45歲","女","新竹縣","物質享樂衝購族"
"06e286e5","61-65歲","男","台中市","樂動廣告品牌控"
"fe0938eb","41-45歲","女","彰化縣","樂動廣告品牌控"
"c5fa5e2c","61-65歲","女","台南市","網購社媒手機迷"
"955999d5","36-40歲","女","新竹縣","健康愛家定存控"
"cef2edb8","31-35歲","女","台北市","獨立愛遊理財新手"
"26f7dab8","31-35歲","女","宜蘭縣","物質享樂衝購族"
"22946db6","26-30歲","女","新竹縣","健康愛家定存控"
"084a4453","41-45歲","女","新北市","品味養生理財貴族"
"f84fbc03","31-35歲","男","苗栗縣","樂動廣告品牌控"
"469aba28","41-45歲","女","新北市","品味養生理財貴族"
"e096b9b7","51-55歲","女","新北市","樂動廣告品牌控"
"80b735a0","36-40歲","女","台北市","樂動廣告品牌控"
"38934b4e","36-40歲","女","新竹縣","樂動廣告品牌控"
"4ac9bac4","36-40歲","女","苗栗縣","網購社媒手機迷"
"2e3d8b3d","56-60歲","女","新竹市","樂動廣告品牌控"
"3c66d12d","46-50歲","女","台南市","品味養生理財貴族"
"a5f205d6","41-45歲","女","台北市","健康愛家定存控"
"407d5832","46-50歲","女","彰化縣","傳統保健理財族"
"4e230c17","26-30歲","女","桃園市","健康愛家定存控"
"78fa0415","66以上","女","高雄市","品味養生理財貴族"
"412cf840","26-30歲","女","苗栗縣","樂動廣告品牌控"
"6ecb8ae5","41-45歲","女","彰化縣","品味養生理財貴族"
"5a180e96","51-55歲","女","新北市","健康愛家定存控"
"6beb47ee","36-40歲","女","台北市","健康愛家定存控"
"5934c81d","31-35歲","女","新竹縣","網購社媒手機迷"
"258845e7","41-45歲","女","新竹縣","樂動廣告品牌控"
"4a17717c","36-40歲","女","台中市","物質享樂衝購族"
"0f96c230","41-45歲","男","台中市","愛搜愛比網購客"
"29224255","31-35歲","男","桃園市","樂動廣告品牌控"
"c82ac46d","56-60歲","男","台中市","愛搜愛比網購客"
"764d2b37","36-40歲","女","彰化縣","健康愛家定存控"
"e883538b","41-45歲","女","新竹縣","物質享樂衝購族"
"46def5a6","51-55歲","男","新竹縣","運動科技潮人"
"b8bf8a97","26-30歲","男","高雄市","樂動廣告品牌控"
"d859173c","36-40歲","女","桃園市","物質享樂衝購族"
"cabfa421","51-55歲","女","新北市","網購社媒手機迷"
"7a9ea00f","46-50歲","女","台北市","健康愛家定存控"
"d3e992e0","36-40歲","女","桃園市","獨立愛遊理財新手"
"9f3762f7","41-45歲","女","彰化縣","樂動廣告品牌控"
"99bab60a","46-50歲","女","高雄市","網購社媒手機迷"
"203a815c","31-35歲","女","新竹縣","健康愛家定存控"
"d2c19ea9","41-45歲","女","新竹縣","獨立愛遊理財新手"
"39f0bd33","41-45歲","男","台北市","運動科技潮人"
"1c7a1079","31-35歲","女","高雄市","獨立愛遊理財新手"
"a7c7169f","46-50歲","女","嘉義縣","品味養生理財貴族"
"26b01fcc","46-50歲","女","基隆市","愛搜愛比網購客"
"4953c6d5","26-30歲","男","台中市","獨立愛遊理財新手"
"c4b06da5","36-40歲","女","雲林縣","物質享樂衝購族"
"6bddc9eb","61-65歲","女","新北市","品味養生理財貴族"
"6b8646fd","56-60歲","女","新竹縣","品味養生理財貴族"
"f9869186","31-35歲","女","高雄市","物質享樂衝購族"
"d4beb612","56-60歲","女","新北市","愛搜愛比網購客"
"94fafaa9","36-40歲","男","台北市","運動科技潮人"
"d8a4ac96","36-40歲","男","苗栗縣","樂動廣告品牌控"
"4b8dd93d","41-45歲","男","台南市","健康愛家定存控"
"73067f22","46-50歲","女","新竹縣","品味養生理財貴族"
"d13dc509","51-55歲","女","台北市","健康愛家定存控"
"c845aab0","31-35歲","男","高雄市","健康愛家定存控"
"bd914258","41-45歲","女","新竹縣","獨立愛遊理財新手"
"29343786","36-40歲","女","彰化縣","網購社媒手機迷"
"717dfc78","46-50歲","男","高雄市","愛搜愛比網購客"
"961199a1","36-40歲","女","苗栗縣","物質享樂衝購族"
"aff77f49","31-35歲","女","新竹縣","物質享樂衝購族"
"208a70ac","51-55歲","女","雲林縣","獨立愛遊理財新手"
"c5b20aa6","41-45歲","女","台中市","品味養生理財貴族"
"c5f796f7","36-40歲","男","新北市","樂動廣告品牌控"
"f90fb5f5","46-50歲","女","台北市","品味養生理財貴族"
"fc60c024","46-50歲","女","新竹縣","獨立愛遊理財新手"
"01288db2","36-40歲","女","台中市","健康愛家定存控"
"26566575","36-40歲","男","苗栗縣","運動科技潮人"
"9034c3c1","26-30歲","女","桃園市","物質享樂衝購族"
"692f14bd","36-40歲","男","新北市","運動科技潮人"
"b1f7d7a8","41-45歲","女","新竹縣","樂動廣告品牌控"
"d3d8e6d3","46-50歲","女","苗栗縣","樂動廣告品牌控"
"132fc541","46-50歲","男","台北市","愛搜愛比網購客"
"26f5dabf","46-50歲","女","新北市","愛搜愛比網購客"
"a3873829","46-50歲","女","台中市","運動科技潮人"
"8f9cac32","41-45歲","男","新竹縣","愛搜愛比網購客"
"0b548dcc","51-55歲","女","桃園市","獨立愛遊理財新手"
"681d4b19","41-45歲","女","新北市","物質享樂衝購族"
"45b81738","31-35歲","男","新北市","運動科技潮人"
"c0df938e","51-55歲","男","彰化縣","樂動廣告品牌控"
"1a384193","51-55歲","男","雲林縣","傳統保健理財族"
"d06aec06","46-50歲","男","基隆市","愛搜愛比網購客"
"5218ead3","51-55歲","女","台中市","傳統保健理財族"
"48a60ee9","41-45歲","男","新北市","運動科技潮人"
"b705307e","36-40歲","女","桃園市","運動科技潮人"
"d5e7c76d","21-25歲","女","苗栗縣","物質享樂衝購族"
"501fc9bd","31-35歲","女","新北市","物質享樂衝購族"
"aae5a660","51-55歲","女","嘉義市","品味養生理財貴族"
"cc9a57c3","36-40歲","男","新竹縣","樂動廣告品牌控"
"b727a654","31-35歲","女","苗栗縣","物質享樂衝購族"
"7a7527fb","31-35歲","女","台中市","物質享樂衝購族"
"d85f1e8b","41-45歲","男","高雄市","愛搜愛比網購客"
"2740b4f8","46-50歲","男","台中市","樂動廣告品牌控"
"35cf3cc7","31-35歲","女","苗栗縣","獨立愛遊理財新手"
"2786a8ec","31-35歲","女","高雄市","健康愛家定存控"
"00773a5e","41-45歲","女","新北市","樂動廣告品牌控"
"067e68d6","36-40歲","女","新竹縣","網購社媒手機迷"
"2530bd9d","26-30歲","男","台南市","健康愛家定存控"
"76bb767e","41-45歲","男","新竹縣","運動科技潮人"
"dcebd07e","46-50歲","女","新竹市","品味養生理財貴族"
"8e94affa","46-50歲","女","新竹縣","健康愛家定存控"
"926ecb12","46-50歲","女","苗栗縣","網購社媒手機迷"
"d82f6cc9","36-40歲","女","台中市","樂動廣告品牌控"
"562f6397","36-40歲","女","雲林縣","傳統保健理財族"
"9f4c0094","41-45歲","女","新北市","愛搜愛比網購客"
"327e1d40","31-35歲","女","嘉義縣","樂動廣告品牌控"
"78aa9228","41-45歲","女","新北市","網購社媒手機迷"
"bc061d63","41-45歲","女","新北市","網購社媒手機迷"
"615ec57a","21-25歲","女","新竹縣","品味養生理財貴族"
"899951fe","61-65歲","女","台南市","網購社媒手機迷"
"166887a6","41-45歲","女","彰化縣","健康愛家定存控"
"4051a848","51-55歲","女","雲林縣","樂動廣告品牌控"
"cd1c3458","41-45歲","女","台南市","樂動廣告品牌控"
"37b40841","36-40歲","男","新北市","運動科技潮人"
"e0a9e192","41-45歲","女","彰化縣","健康愛家定存控"
"0879f818","41-45歲","女","新竹縣","獨立愛遊理財新手"
"cb6e4a76","26-30歲","女","新北市","獨立愛遊理財新手"
"944c9836","36-40歲","女","台中市","樂動廣告品牌控"
"204f6d67","31-35歲","女","彰化縣","網購社媒手機迷"
"520c9043","41-45歲","女","新北市","傳統保健理財族"
"2634a060","36-40歲","女","新竹縣","運動科技潮人"
"64220096","46-50歲","女","台中市","物質享樂衝購族"
"e5c3bf65","41-45歲","女","新竹縣","獨立愛遊理財新手"
"9f9aba56","66以上","男","宜蘭縣","愛搜愛比網購客"
"f7d54048","26-30歲","男","新竹縣","運動科技潮人"
"d31c22d7","36-40歲","女","台中市","愛搜愛比網購客"
"9d87f5c7","61-65歲","女","台北市","品味養生理財貴族"
"3084c2ed","56-60歲","女","桃園市","健康愛家定存控"
"d2e7f452","41-45歲","女","新竹縣","物質享樂衝購族"
"eb2ac062","36-40歲","女","高雄市","健康愛家定存控"
"bd1c5d59","41-45歲","女","新竹縣","健康愛家定存控"
"25a93d24","41-45歲","女","新竹縣","愛搜愛比網購客"
"7e8a9a70","66以上","女","新北市","樂動廣告品牌控"
"f9a30865","56-60歲","女","新北市","品味養生理財貴族"
"86b87ee8","41-45歲","女","台北市","健康愛家定存控"
"7805055b","31-35歲","女","台中市","品味養生理財貴族"
"4d85727b","41-45歲","女","台中市","物質享樂衝購族"
"1622b56a","41-45歲","女","新北市","物質享樂衝購族"
"863d7068","46-50歲","女","新北市","網購社媒手機迷"
"2e977404","46-50歲","男","嘉義市","樂動廣告品牌控"
"32d1626b","26-30歲","女","苗栗縣","健康愛家定存控"
"3ef0c2a2","31-35歲","女","新北市","網購社媒手機迷"
"a3fc41a9","46-50歲","女","新北市","運動科技潮人"
"9094716a","36-40歲","女","花蓮縣","網購社媒手機迷"
"10825d0b","36-40歲","女","台北市","健康愛家定存控"
"86ff1ab2","46-50歲","女","苗栗縣","樂動廣告品牌控"
"61bb5e4b","41-45歲","女","新竹縣","物質享樂衝購族"
"aca5e2a5","61-65歲","女","新竹市","健康愛家定存控"
"485787d6","56-60歲","女","花蓮縣","品味養生理財貴族"
"8fb7cbdd","31-35歲","男","台中市","運動科技潮人"
"f9fbc6ec","31-35歲","女","雲林縣","物質享樂衝購族"
"c6558d7f","31-35歲","女","高雄市","網購社媒手機迷"
"a50c663a","31-35歲","女","彰化縣","獨立愛遊理財新手"
"e37aaddc","36-40歲","男","新北市","運動科技潮人"
"8325bbb4","26-30歲","女","苗栗縣","物質享樂衝購族"
"da8f330b","36-40歲","女","苗栗縣","網購社媒手機迷"
"f26991c7","31-35歲","男","新竹縣","運動科技潮人"
"9d3856a1","56-60歲","女","新北市","傳統保健理財族"
"afc05d8f","41-45歲","女","彰化縣","物質享樂衝購族"
"2c2551e2","26-30歲","女","台中市","物質享樂衝購族"
"269b9fd3","31-35歲","女","嘉義市","物質享樂衝購族"
"158e87a2","51-55歲","女","高雄市","樂動廣告品牌控"
"77f7426c","41-45歲","女","雲林縣","品味養生理財貴族"
"e0ff1700","41-45歲","女","新竹縣","品味養生理財貴族"
"bd222425","51-55歲","男","高雄市","愛搜愛比網購客"
"b3332f9f","36-40歲","女","台中市","物質享樂衝購族"
"8b6a0175","31-35歲","男","高雄市","運動科技潮人"
"d5c9e4d2","51-55歲","男","花蓮縣","愛搜愛比網購客"
"afbe46b7","41-45歲","女","台北市","樂動廣告品牌控"
"bcd6b2da","31-35歲","女","花蓮縣","網購社媒手機迷"
"ad9ed17e","31-35歲","女","苗栗縣","健康愛家定存控"
"fd52afe3","41-45歲","女","台中市","獨立愛遊理財新手"
"4e9d8194","51-55歲","女","新竹縣","樂動廣告品牌控"
"91a00aaa","56-60歲","女","新北市","傳統保健理財族"
"551f2b85","26-30歲","女","新竹縣","物質享樂衝購族"
"dc02e506","61-65歲","女","台中市","品味養生理財貴族"
"3e7dd581","36-40歲","女","台中市","物質享樂衝購族"
"d373ffa0","41-45歲","女","苗栗縣","網購社媒手機迷"
"0802cbb0","46-50歲","男","苗栗縣","樂動廣告品牌控"
"44306651","41-45歲","女","彰化縣","網購社媒手機迷"
"fc54cc8f","31-35歲","女","台中市","物質享樂衝購族"
"15727435","31-35歲","女","台中市","物質享樂衝購族"
"7dc50e14","46-50歲","女","台北市","網購社媒手機迷"
"fea4bbce","31-35歲","男","台北市","運動科技潮人"
"91650b8b","46-50歲","女","台北市","運動科技潮人"
"fbf96640","56-60歲","女","桃園市","網購社媒手機迷"
"45d7e1d9","41-45歲","女","南投縣","樂動廣告品牌控"
"23d0028b","36-40歲","男","新北市","物質享樂衝購族"
"e749a222","36-40歲","男","彰化縣","健康愛家定存控"
"ee8fa554","46-50歲","女","高雄市","物質享樂衝購族"
"7206f938","31-35歲","女","新北市","物質享樂衝購族"
"defd87dc","66以上","女","新北市","品味養生理財貴族"
"7a3f11f4","31-35歲","女","台中市","物質享樂衝購族"
"7ae6154f","36-40歲","女","新竹縣","樂動廣告品牌控"
"679f784b","36-40歲","女","南投縣","樂動廣告品牌控"
"9208d5ee","36-40歲","男","台中市","運動科技潮人"
"5c378856","31-35歲","女","台中市","健康愛家定存控"
"24a5d8bc","41-45歲","女","高雄市","品味養生理財貴族"
"a0bc3c68","41-45歲","男","桃園市","健康愛家定存控"
"fc54b975","31-35歲","男","苗栗縣","運動科技潮人"
"cd416ce0","36-40歲","女","台南市","網購社媒手機迷"
"b259654d","31-35歲","男","台南市","運動科技潮人"
"c96ff881","41-45歲","女","高雄市","網購社媒手機迷"
"40ee6f8a","26-30歲","女","新竹市","健康愛家定存控"
"31da1cb1","36-40歲","女","新竹縣","網購社媒手機迷"
"ec4e2c65","46-50歲","女","台中市","樂動廣告品牌控"
"31733094","46-50歲","女","桃園市","獨立愛遊理財新手"
"cfa6da90","51-55歲","女","高雄市","健康愛家定存控"
"0df3cc90","31-35歲","女","高雄市","獨立愛遊理財新手"
"89bbbc4b","46-50歲","女","高雄市","健康愛家定存控"
"adcc49a6","31-35歲","男","台中市","運動科技潮人"
"4406e86c","41-45歲","女","新北市","獨立愛遊理財新手"
"340b3ecc","51-55歲","女","苗栗縣","獨立愛遊理財新手"
"d7d281d2","41-45歲","女","新竹縣","物質享樂衝購族"
"d84339eb","46-50歲","男","新北市","運動科技潮人"
"f0640c63","36-40歲","女","新竹縣","物質享樂衝購族"
"810ec7e2","51-55歲","女","新北市","健康愛家定存控"
"c8cc2619","56-60歲","女","新竹縣","健康愛家定存控"
"b0915a6f","36-40歲","男","桃園市","樂動廣告品牌控"
"71dfabd2","51-55歲","男","新竹縣","運動科技潮人"
"d82235ad","31-35歲","女","新竹縣","物質享樂衝購族"
"ed8cfaaf","51-55歲","女","花蓮縣","品味養生理財貴族"
"ea60b2e6","31-35歲","女","台南市","獨立愛遊理財新手"
"fe3e1ec8","31-35歲","女","苗栗縣","網購社媒手機迷"
"903fb667","26-30歲","男","苗栗縣","物質享樂衝購族"
"93c4a6bc","26-30歲","女","新竹縣","物質享樂衝購族"
"581737df","51-55歲","女","新北市","網購社媒手機迷"
"f51530b0","41-45歲","男","宜蘭縣","運動科技潮人"
"f62bf4b1","46-50歲","女","台中市","物質享樂衝購族"
"825ac093","36-40歲","女","桃園市","健康愛家定存控"
"93c9b7cb","36-40歲","男","新竹市","網購社媒手機迷"
"7a7ca32b","36-40歲","女","台中市","網購社媒手機迷"
"e6525277","26-30歲","女","新竹縣","健康愛家定存控"
"9f73bee0","46-50歲","女","苗栗縣","網購社媒手機迷"
"a6d61917","41-45歲","女","台北市","健康愛家定存控"
