"order_num","detail_no","description","quantity","unit_price","amount"
"61345","4","總折價","1.0000","-66","-66"
"61315","1","NEWAGE柯爾鴨專用主食(成鴨)1500g","1.0000","350","350"
"52275","2","沃野好食光-熱狗好棒棒","1.0000","159","159"
"61330","2","總折價","1.0000","-470","-470"
"61330","1","獸醫寵愛天然處方-犬用極低敏2kg","1.0000","2260","2260"
"52350","3","C)日日好極細豆腐貓砂-活性碳7L","1.0000","430","430"
"59334","3","K)燒肉工房BQ204#8炙燒碳烤雞腿柳150g±5%","1.0000","220","220"
"59334","2","K)燒肉工房BQ107#17蜜汁起司棒14支","1.0000","220","220"
"59403","2","總折價","1.0000","-133","-133"
"59378","1","BOby餐杯(角切牛肉+鵪鶉蛋+南瓜)","3.0000","24","72"
"59345","12","C)CoCo餐罐(低脂鮮嫩雞肉)80g","2.0000","24","48"
"59348","2","總折價","1.0000","-215","-215"
"59345","11","C)CoCo餐罐(鮮嫩雞肉+起司)80g","2.0000","24","48"
"59345","13","K)CoCo餐罐(鮮嫩雞肉+起司+蔬菜)80g","2.0000","24","48"
"59348","1","碩騰寵愛PLUS(小型貓1.25-2.5公斤)","1.0000","950","950"
"59378","4","總折價","1.0000","-14","-14"
"59398","2","總折價(免)","1.0000","-150","-150"
"59401","1","BP超效動能雙頭潔牙骨超值包M 300g","1.0000","199","199"
"59378","3","C)BOby餐杯(角切羊肉+雞肉+起司)80g","1.0000","24","24"
"59281","1","包月/美容服務","1.0000","1100","1100"
"59400","4","C)Rrannk 機能餐盒-牛肉口味","1.0000","45","45"
"59400","5","總折價","1.0000","-26","-26"
"59303","4","總折價(免)","1.0000","-50","-50"
"59385","3","總折價","1.0000","-168","-168"
"59359","1","C)沃野潔牙骨-蝦紅素+雞肉(桶)1200g","1.0000","1100","1100"
"59359","3","總折價","1.0000","-1321","-1321"
"59359","2","C)好快樂寵物毛魚油-25入裝(6顆/入)","2.0000","1300","2600"
"59385","2","CHARM野性魅力-紐西蘭牛心-40g","1.0000","300","300"
"57510","4","總折價","1.0000","-40","-40"
"57510","1","New Age雞肉起司磨牙餅80g","1.0000","140","140"
"59275","6","優豆歡樂派對骰子丁","1.0000","140","140"
"59155","4","xINABA汪啾嚕-犬用綜合營養(雞肉味)*4入","1.0000","110","110"
"59155","7","K)GOODIES耐嚼型潔牙棒雞肉風(3支)85g","1.0000","47","47"
"44688","1","帶路商品加價條碼","1.0000","2000","2000"
"59155","1","樂倍黑酵母成齡犬保健糧1.5kg","1.0000","500","500"
"59155","6","K)GOODIES耐嚼型潔牙棒鮭魚風味(3支)85g","1.0000","47","47"
"51770","3","總折價","1.0000","-390","-390"
"51770","2","K)耐吉斯 E2 活力羊肉餐-成犬(小顆粒) 10LB","1.0000","1600","1600"
"46847","5","邦比貓餐罐-鮪魚+柴魚80g","1.0000","36","36"
"47461","2","總折價","1.0000","-81","-81"
"48039","15","GOODIES耐嚼型潔牙棒雞肉風(3支)85g","2.0000","47","94"
"46262","4","銀貓罐頭(白身鮪魚+蝦肉)80g","1.0000","25","25"
"61472","4","輝瑞寵愛7號2.27kg-6.8kg","2.0000","1100","2200"
"35609","1","(珍)赫緻無穀低敏澳洲羊肉2磅","1.0000","1667","1667"
"61173","1","C)益菌的革命-寵物益生菌尿布墊L-升級版/25枚","1.0000","450","450"
"61467","8","總折價","1.0000","-201","-201"
"48039","9","OzBone卡賀家犬零食-香濃起司雞肉條170g","1.0000","245","245"
"46212","3","總折價","1.0000","-171","-171"
"59039","2","C)IN機能鮪魚+蝦肉湯罐80g","1.0000","26","26"
"53410","1","CIAO 純萃啾嚕肉泥-鮪魚14g *4入","1.0000","110","110"
"50378","5","總折價","1.0000","-378","-378"
"49556","2","C)IRIS-防抓式平面狗便盆(大)-茶/TFT-650-9","1.0000","1000","1000"
"40843","11","A)旋轉球(貓薄荷)","1.0000","155","155"
"53608","8","C)沃野天然原型凍乾零食-海瓜子肉(15g)","1.0000","230","230"
"53484","1","幫狗適寵物竹炭尿布-S-45X33cm 100入","1.0000","460","460"
"48039","6","紐崔克-棒棒糖犬點心-炙燒羊肉/支","2.0000","32","64"
"61472","9","總折價(免)","1.0000","-560","-560"
"46212","1","(E)紐沛原味豆腐砂7L","1.0000","285","285"
"61434","1","C)藍摯-成貓鮭魚無穀配方-4磅","1.0000","1800","1800"
"61453","5","K)魚杆逗貓棒","1.0000","170","170"
"52730","2","總折價","1.0000","-349","-349"
"58480","3","C)汪喵-點心罐80g-鮪魚+綠貽貝","3.0000","31","93"
"49171","2","總折價","1.0000","-51","-51"
"49448","2","CIAO 啾嚕管狀肉泥-雞肉80g","1.0000","150","150"
"43347","3","紐崔克-棒棒糖犬點心-鴨肉/單支","4.0000","32","128"
"61396","2","PV貓薄荷餅-原草風味20g*5","1.0000","109","109"
"61432","13","銀湯匙三明治脆餅海鮮6g*4入","2.0000","89","178"
"49368","6","總折價","1.0000","-70","-70"
"46525","1","希爾思8875 成貓毛球控制雞肉特調食譜7.03kg","1.0000","3200","3200"
"61457","2","沃野好食光-鮮嫩牛肉堡佐昂菜桃","1.0000","159","159"
"53608","4","金湯愛貓湯罐(白身鮪魚+小麥草)80g","1.0000","28","28"
"58926","5","C)汪喵-狗狗主食罐80g-田園火雞","4.0000","51","204"
"45129","3","總折價","1.0000","-80","-80"
"59599","9","COCO Plus犬罐(雞肉+起司)160g","2.0000","36","72"
"37889","1","A)紐崔克-棒棒糖犬點心-香濃起司/支","4.0000","32","128"
"55913","1","自然主義草本犬糧-高齡犬10kg","1.0000","3035","3035"
"59993","2","(E)GIANT MEI強效吸水尿墊-S(100枚)","2.0000","250","500"
"59039","1","C)原燒貓罐(除毛球)雞肉+鮪魚+吻仔魚80g","1.0000","29","29"
"61432","4","K)PV貓專用鮭魚鮮極棒15g","1.0000","45","45"
"61472","3","K)HULUCAT卡滋化毛潔牙餅-鮭魚60g","1.0000","86","86"
"32653","2","Petio美味牛肉條(短)250g","1.0000","220","220"
"56080","1","K)自然小貓 低碳無穀凍乾糧 海鮮全貓配方 1.8kg","1.0000","1180","1180"
"58787","3","C)BOby餐杯(角切羊肉+雞肉+起司)80g","12.0000","24","288"
"59039","12","IN機能鮪魚+起司湯罐80g","1.0000","26","26"
"57236","3","總折價","1.0000","-81","-81"
"60393","3","C)西莎蒸鮮包成犬(牛肉+蔬菜)70g","6.0000","36","216"
"59039","8","原燒貓罐(除毛球)雞肉+鮪魚+南瓜80g","1.0000","29","29"
"40528","1","蝦木 100g","1.0000","120","120"
"46262","6","金貓罐(鮪魚吻仔魚+雞肉)80g","1.0000","25","25"
"61462","3","總折價","1.0000","-199","-199"
"61427","4","C)CHARM野性魅力-凍乾大西洋鮪魚條40g","2.0000","220","440"
"55913","2","總折價","1.0000","-1488","-1488"
"59599","10","C)COCO Plus犬罐(雞肉+雞肝+胡蘿蔔)160g","4.0000","36","144"
"61163","3","總折價","1.0000","-200","-200"
"40528","2","總折價","1.0000","-30","-30"
"54209","2","歐姆貓凍乾貓草細棒-原味罐裝","1.0000","221","221"
"61440","2","總折價","1.0000","-66","-66"
"60164","1","C)BHN皇家貴賓成犬PDA 1.5KG","1.0000","800","800"
"60708","2","xCanary跑跑跑運動滾球(中) M-A553","1.0000","356","356"
"61432","2","銀湯匙三明治脆餅干貝6g*4入","2.0000","89","178"
"53484","2","總折價","1.0000","-142","-142"
"48039","16","GOODIES耐嚼型潔牙棒培根風味(3支)85g","1.0000","47","47"
"59599","11","COCO Plus犬罐(雞肉+起司+蔬菜)160g","2.0000","36","72"
"56982","5","雞老大串燒手工雞腿肉潔牙棒6入120g±5%","1.0000","189","189"
"40843","7","A)汪喵-點心罐80g-鮭魚+燴嫩雞","1.0000","31","31"
"61432","7","總折價","1.0000","-499","-499"
"46262","7","總折價","1.0000","-11","-11"
"53608","2","總折價","1.0000","-297","-297"
"59411","4","銀湯匙餐包濃郁肉湯鮪魚60g","2.0000","45","90"
"59600","3","燒肉工房BQ111#35蜜汁地瓜條(2包入)180g","1.0000","220","220"
"59617","3","總折價","1.0000","-321","-321"
"59459","2","F045貓草小魚逗貓棒","1.0000","70","70"
"59556","12","C)強品狗罐-雞肉400g","3.0000","40","120"
"59503","1","汪喵-熟齡犬主食罐80g-牛肉","6.0000","51","306"
"59218","6","K)西莎餐盒精緻雞肉100g","1.0000","44","44"
"59556","8","C)PANTOP邦比雞肉罐頭400g","1.0000","41","41"
"59249","3","CIAO鰹魚燒魚柳條-柴魚片味1入(18g(±5%))","1.0000","57","57"
"59579","1","C)CIAO啾嚕肉泥-化毛配方鮪魚14g*4入","2.0000","100","200"
"58746","1","金絲雀室內兔全方位化毛主食2.4kg/J07-1A","1.0000","550","550"
"59506","1","xC)汪喵-熟齡犬主食罐80g-鮭魚","1.0000","56","56"
"59506","2","嘉寶小雞肉精80g","1.0000","100","100"
"37856","2","總折價","1.0000","-198","-198"
"59614","6","CIAO 全魚宴餐包 (鮪魚+鰹魚+雞肉) 60g*3入","2.0000","110","220"
"59591","6","K)金貓罐(鮪魚+牛肉+雞肉)80g","1.0000","25","25"
"59591","7","總折價","1.0000","-11","-11"
"59614","2","紐崔克犬罐/羊肉泥110g","1.0000","39","39"
"59578","1","C)汪洽普 狗狗凍乾零食-鱈魚  85g","2.0000","440","880"
"59436","3","K)特百滋凍乾雙饗宴-成貓低敏雞肉配方2lb","1.0000","530","530"
"48021","2","GOODIES耐嚼型潔牙棒牛肉風味(2支)85g","1.0000","47","47"
"58746","2","New Age牧草系列-提摩西一割400g","1.0000","190","190"
"42614","4","長崎丁香魚乾40g","1.0000","140","140"
"42614","5","好快樂寵物毛順排-30入裝","2.0000","1200","2400"
"47354","3","總折價","1.0000","-97","-97"
"47354","1","燒肉工房-BQ702#50職人火烤雞塊酥150g","1.0000","220","220"
"59411","5","銀湯匙餐包主食鮪魚55g","1.0000","45","45"
"59556","4","總折價","1.0000","-92","-92"
"54690","3","C)瑞威貓糧2號森林燉雞2kg","1.0000","930","930"
"59589","2","C)C.C.P機能雞肉 關節 保健零食100g","2.0000","210","420"
"57177","9","總折價","1.0000","-165","-165"
"59752","1","歐姆貓凍乾貓草細棒-羊奶袋裝","1.0000","72","72"
"59752","2","PV貓薄荷餅-鮪魚風味20g*5","1.0000","109","109"
"59760","1","貓倍麗銀魚極品鮮湯40g","3.0000","41","123"
"59760","3","C)貓倍麗金罐特選汁煮鮪魚大餐85g","6.0000","52","312"
"59727","2","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+鮭魚","1.0000","10","10"
"47737","2","哄寶貝炙燒雞肉圓片285g/581B","3.0000","250","750"
"59776","1","K)5KM犬貓用營養蔬果肉泥-鱈魚(免疫力)","1.0000","110","110"
"59762","1","大型購物袋(個)","1.0000","2","2"
"59683","15","C)CIAO啾嚕肉泥-沙丁魚+鮪魚14g*4入","1.0000","100","100"
"59683","13","CIAO啾嚕幼貓肉泥-鮪魚14g*4入","1.0000","100","100"
"59683","1","汪喵-山味零食 安心雞雞胸肉50g","1.0000","200","200"
"59683","7","總折價","1.0000","-564","-564"
"59683","8","沛立潔貓用人蔘酵素牙膏清潔組","1.0000","320","320"
"59683","2","C)CIAO啾嚕肉泥-鰹魚肉塊14g*4入","1.0000","100","100"
"59683","11","好味小姐鮮食調味料-關節與毛髮保健40g","1.0000","299","299"
"59683","10","喵洽普 貓咪凍乾零食-雞胸肉 家庭號160g","1.0000","599","599"
"59737","1","優豆蘋果+野菜兔子主食3KG","1.0000","360","360"
"52235","1","C)(E)GIANT MEI強效吸水尿墊-L(25枚)","3.0000","250","750"
"59778","1","K)御天犬超值包U1-5雞腿肉片360g","3.0000","450","1350"
"59777","2","總折價","1.0000","-90","-90"
"59737","3","聰明兔高山田園-提摩西牧草(一割)-2.5kg","1.0000","650","650"
"59737","2","優豆蔓越莓+野菜兔子主食3KG","1.0000","360","360"
"52235","2","總折價","1.0000","-421","-421"
"52231","1","C)自然主義草本美毛犬糧-全齡犬2kg","1.0000","910","910"
"44862","1","莫比愛貓無穀配方(鹿肉+鮭魚)3kg","1.0000","1450","1450"
"44862","3","總折價","1.0000","-650","-650"
"54074","1","獸醫寵愛天然處方-貓用腎臟2kg","1.0000","1620","1620"
"38334","1","FCN皇家泌尿道保健成貓 UC33 4KG","1.0000","1800","1800"
"38334","3","FHN皇家室內成貓IN27 4KG","1.0000","1800","1800"
"58108","1","包月/美容服務","1.0000","12000","12000"
"38334","5","A)喵洽普 貓咪凍乾零食-鮭魚  70g","1.0000","360","360"
"42975","1","銀湯匙貓罐頭-鮪魚+吻仔魚+雞肉70g","1.0000","50","50"
"42975","2","總折價","1.0000","-9","-9"
"59840","3","總折價","1.0000","-637","-637"
"59840","1","C)希爾思603820 成貓雞肉特調食譜2kg","1.0000","1150","1150"
"59840","2","K)莫比雞肉米成貓化毛3kg","1.0000","1160","1160"
"59842","3","C)Miki胡蘿蔔湯凍餐杯(鮪魚+鮭魚)80g","2.0000","28","56"
"59842","2","C)Miki南瓜湯凍餐杯(雞絲+鮪魚)80g","2.0000","28","56"
"59842","5","USCAT(鮪魚+起司)400g","1.0000","43","43"
"59842","4","C)USCAT(鮪魚+蟹肉)400g","1.0000","43","43"
"59842","6","總折價","1.0000","-38","-38"
"59842","1","C)Miki雞肝湯凍餐杯(鮪魚+鴨)80g","2.0000","28","56"
"59836","1","包月/美容服務","1.0000","2300","2300"
"54665","2","總折價","1.0000","-36","-36"
"59889","17","C)IN機能鮪魚+吻仔魚湯罐80g","1.0000","26","26"
"59889","11","總折價","1.0000","-134","-134"
"59889","5","歐司特-無穀貓罐 5號 鮪魚紅肉佐吻仔魚80g","1.0000","29","29"
"59889","9","愛喜雅妙喵肉泥2號-干貝15g*4","1.0000","95","95"
"59889","14","K)IN機能鮪魚+雞肉湯罐80g","1.0000","26","26"
"59902","5","C)CIAO啾嚕肉泥-鮪魚+柴魚片14g*4入","1.0000","100","100"
"51548","1","K)CoCo餐罐(牛肉+雞肉+起司)80g","2.0000","24","48"
"57283","1","New Age牧草系列-提摩西一割400g","1.0000","190","190"
"57283","2","總折價","1.0000","-51","-51"
"59851","4","總折價","1.0000","-28","-28"
"47737","3","總折價","1.0000","-473","-473"
"58794","6","哄寶貝炙燒雞肉圓片285g/581B","1.0000","250","250"
"58794","7","總折價","1.0000","-956","-956"
"58794","5","哄寶貝炙燒雞肉棒285g/585B","1.0000","250","250"
"47737","1","哄寶貝炙燒牛肉風味棒285g/586B","2.0000","250","500"
"58794","4","哄寶貝炙燒牛肉風味棒285g/586B","2.0000","250","500"
"58794","1","哄寶貝炙燒牛肉風味圓片285g/582B","3.0000","250","750"
"61630","1","Dr.Wish狗罐(土)85g-雞.牛肝.果寡糖","3.0000","28","84"
"61630","4","經典維齊犬罐-雞肉+起司80g","3.0000","30","90"
"61664","2","總折價","1.0000","-328","-328"
"61711","1","C)FHN皇家幼母貓K36 2KG","1.0000","1080","1080"
"61794","4","總折價","1.0000","-26","-26"
"61794","1","餵泥好滴雞精紓壓貓主食罐-雞肉牛蛙+褐藻80g","1.0000","55","55"
"61794","2","餵泥好滴雞精紓壓貓主食罐-雞肉+半乳寡糖80g","1.0000","55","55"
"61794","3","餵泥好滴雞精紓壓貓主食罐-雞肉+莓果GABA80g","1.0000","55","55"
"61785","1","C)紅區)嬌聯禮貌帶女用 M34/8","1.0000","559","559"
"61785","2","總折價","1.0000","-60","-60"
"61742","3","K)OzBone卡賀家犬零食-香濃鴨里肌150g","3.0000","250","750"
"61751","1","C)PEICI寵物兔專用綜合主食3kg","1.0000","470","470"
"61751","2","總折價","1.0000","-121","-121"
"61810","2","NewAge小動物礦物鹽-蘋果","1.0000","100","100"
"61810","4","C)PANTOP邦比寵物鼠綜合主食1kg","1.0000","265","265"
"61835","2","K)BOby餐杯(雞肉+牛肉+地瓜)80g","6.0000","24","144"
"61901","10","犬用紗雞肉泥 56g (14gX4包)-原味","2.0000","99","198"
"61835","3","BOby餐杯(角切牛肉+鵪鶉蛋+南瓜)","6.0000","24","144"
"61835","5","C)BOby餐杯(雞肉+野菜)80g","6.0000","24","144"
"61835","4","C)BOby餐杯(鮮嫩雞肉)80g","6.0000","24","144"
"61901","2","美味關係狗罐90g(雞肉+起司)-罐","2.0000","26","52"
"61901","3","美味關係狗罐90g(雞肉+蔬菜)-罐","2.0000","26","52"
"61916","5","總折價","1.0000","-452","-452"
"61916","3","吶一口貓肉泥-鮪魚15g*4入","1.0000","80","80"
"61916","4","好快樂寵物毛骨力(含龜鹿配方)-七入裝","1.0000","299","299"
"61877","2","K)5KM犬貓用營養蔬果肉泥-火雞胸肉(助消化)","1.0000","120","120"
"61877","1","C)Hello角切起司塊100g","1.0000","150","150"
"61851","1","Catit嘿卡堤 海鑽貓餐包-鮪魚佐吻仔魚","1.0000","75","75"
"61884","2","紅區)希爾思10372HG貓處方c/d全效舒解緊迫1.5kg","1.0000","1050","1050"
"61884","3","總折價","1.0000","-360","-360"
"61916","2","Catit嘿卡堤 鮮溜肉泥-鮭魚鮪魚佐甜蝦","1.0000","52","52"
"61851","4","CIAO 全魚宴餐包 (鮪魚+鰹魚+吻仔魚) 60g*3入","1.0000","110","110"
"61851","2","Catit嘿卡堤 海鑽貓餐包-鮪魚佐柴魚","1.0000","75","75"
"61851","3","Catit嘿卡堤 海鑽貓餐包-鮪魚風味","1.0000","75","75"
"61939","5","K)GOODIES耐嚼型潔牙棒牛肉風味(3支)85g","1.0000","47","47"
"59902","8","C)CIAO啾嚕肉泥-鮪魚+帝王蟹14g*4入","1.0000","100","100"
"59902","10","CIAO 啾嚕肉泥-旨定罐21號雞肉+干貝14g*4入","1.0000","110","110"
"59856","9","C)邦比炙燒牛肉風味片160g/3592","2.0000","215","430"
"59856","4","K)紐崔克-棒棒糖犬點心-鴨肉/單支","2.0000","32","64"
"52681","7","銀湯匙無添加餐包鮪魚鰹魚雞胸肉60g","1.0000","45","45"
"52681","5","CIAO啾嚕肉泥-雞肉14g*4入","1.0000","100","100"
"60583","1","x無痕壁貼式飲水頭(M)","1.0000","250","250"
"60583","3","總折價","1.0000","-49","-49"
"39982","4","總折價","1.0000","-812","-812"
"39982","3","好快樂寵物毛骨力(含龜鹿配方)-七入裝","1.0000","299","299"
"40648","1","FHN皇家理想體態成貓F32 10KG","1.0000","3400","3400"
"51382","1","FHN皇家理想體態成貓F32 15KG","1.0000","4150","4150"
"51382","2","總折價","1.0000","-411","-411"
"45326","1","FHN皇家理想體態成貓F32 15KG","1.0000","4150","4150"
"49133","2","總折價","1.0000","-1083","-1083"
"40648","2","總折價","1.0000","-340","-340"
"45326","2","總折價","1.0000","-411","-411"
"57351","11","K)紐崔克-棒棒糖犬點心-鱈魚+雞肉/單支","1.0000","32","32"
"56494","13","MAMAMIA貓餐罐-雞肉+鮪魚+番茄85g","2.0000","24","48"
"60959","5","C)A)沛奇365細球貓砂15LB","2.0000","299","598"
"52602","7","Bone Plus六星雙效薄荷草本潔牙棒-L","2.0000","169","338"
"58953","4","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+蟹","4.0000","10","40"
"62129","3","總折價","1.0000","-290","-290"
"62218","4","3元購物袋","1.0000","3","3"
"62129","1","香饌雞肉牛奶骨8入","1.0000","230","230"
"62100","1","C)FCN 皇家有效化毛成貓IH34 2KG","1.0000","1180","1180"
"55584","7","有魚貓餐-鮪魚+吻仔魚170g","3.0000","24","72"
"55584","1","光能淨-輕輕淨淨光觸媒除臭混合砂2.5kg","1.0000","280","280"
"55584","13","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+干貝","2.0000","10","20"
"54564","3","藍摯-成貓鴨肉無穀配方-11磅","1.0000","4170","4170"
"62146","7","總折價","1.0000","-42","-42"
"59804","9","CIAO 啾嚕肉泥-旨定罐10號鰹魚14g*4入","2.0000","110","220"
"54691","4","汪喵-貓主食罐80g-低敏鴨","3.0000","51","153"
"48861","6","PVC管4分","1.0000","20","20"
"59804","1","香饌雞胸肉片180g","1.0000","230","230"
"55572","1","健康時刻小型犬螺旋潔牙骨蝦紅素+雞肉(短)310g","1.0000","220","220"
"54929","7","總折價","1.0000","-72","-72"
"62158","3","總折價","1.0000","-140","-140"
"62150","1","K)汪喵益生菌米粒型豆腐砂","1.0000","280","280"
"61193","1","K)美麗多木質墊料(大顆粒)-10L","1.0000","406","406"
"61791","10","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+蝦","2.0000","15","30"
"61650","2","C)CIAO啾嚕肉泥-奢華鮪魚+龍蝦14g*4入","1.0000","100","100"
"54234","15","Miki地瓜湯凍餐杯(鮪魚+吻)80g","1.0000","28","28"
"57188","4","總折價","1.0000","-93","-93"
"62100","5","總折價","1.0000","-2640","-2640"
"59324","2","總折價","1.0000","-20","-20"
"62164","1","MyTail愛貓餐罐(鮪魚+南瓜)","2.0000","30","60"
"61193","3","xA★star鼠兔甜菜根芝麻磨牙餡餅20g*4(袋裝)","1.0000","110","110"
"62195","2","汪喵-貓主食罐80g-草飼牛","2.0000","54","108"
"60316","2","總折價","1.0000","-361","-361"
"62218","3","皇家處方RSF26貓乾糧腎臟病強化適口性配方2kg","1.0000","1260","1260"
"62144","3","總折價","1.0000","-717","-717"
"52603","1","包月/美容服務","1.0000","4300","4300"
"62177","4","MyTail愛貓餐罐(鮪魚+南瓜)","1.0000","30","30"
"62152","1","K)CIAO旨定罐1號(鮪)85g","1.0000","55","55"
"58953","1","K)HULUCAT卡滋化毛潔牙餅-雞肉60g","1.0000","86","86"
"61069","7","MiiT菠菜湯罐犬-燕麥80g","1.0000","24","24"
"56366","1","C)好快樂寵物毛胺酸-30入裝","2.0000","1200","2400"
"55584","10","K)汪喵-幼母貓營養主食罐80g-鱸魚雞","2.0000","62","124"
"62171","1","包月/美容服務","1.0000","600","600"
"60959","4","C)紅區)DR.ELSEY S貓艾歐貓砂(綠)透氣舒心20磅","2.0000","550","1100"
"52602","8","Bone Plus六星雙效起司草本潔牙棒-L","2.0000","169","338"
"62125","2","C)瑪莎犬用餐盒-雞肉風味100g/A012-1A","1.0000","32","32"
"57444","1","C)咪碼/685營養肉泥(鮪魚雞肉)/15g/4入(橘)","1.0000","69","69"
"51638","3","CIAO啾嚕肉泥-電解質水分補給(雞肉)14g*4入","1.0000","110","110"
"49051","6","IRIS-黃色密閉存食桶/MFS-4-1","1.0000","700","700"
"57580","6","總折價","1.0000","-49","-49"
"52604","1","包月/美容服務","1.0000","2300","2300"
"49051","1","紐崔克-棒棒糖犬點心-燕麥米香/支","15.0000","32","480"
"62141","4","好快樂寵物毛暢快(漢方益生菌)-七入裝","2.0000","299","598"
"60034","7","總折價","1.0000","-243","-243"
"55584","3","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+蝦","2.0000","10","20"
"53401","8","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+蝦","2.0000","10","20"
"56494","11","總折價","1.0000","-210","-210"
"62177","5","總折價","1.0000","-22","-22"
"62133","1","美國貝克愛貓樂頂級全護奶粉170g","1.0000","990","990"
"62129","2","K)鮮雞饗宴-NO.9/雞小胸肉捲牛皮100g","3.0000","180","540"
"53416","1","C)紐崔克-棒棒糖犬點心-香烤豬肉/支","2.0000","32","64"
"63136","3","超海派犬用牛奶卵磷脂飛機餅乾480g","1.0000","280","280"
"52236","13","總折價","1.0000","-5320","-5320"
"59583","3","幸福時光-餵泥好滴雞精貓肉泥-鮪魚+蝦","1.0000","10","10"
"52809","11","CatFeet-茨木草特級貓薄荷金230ml","1.0000","350","350"
"61545","2","K)OzBone卡賀家犬零食-香烤雞腿肉絲140g","1.0000","250","250"
"63183","1","K)寵愛物語兔主食-蔓越莓風味3kg","1.0000","360","360"
"63270","1","C)FHN皇家室內成貓IN27 2KG","1.0000","1060","1060"
"63064","3","xHello Fresh好鮮清蒸鮪魚50g","2.0000","24","48"
"63187","5","C)紐崔克-棒棒糖犬點心-燕麥米香/支","1.0000","35","35"
"63287","2","New Age牧草系列-苜蓿草400g","1.0000","190","190"
"63256","2","C)益菌?革命-寵物專用濕式衛生紙(升級版提袋)-20抽x3","1.0000","237","237"
"54813","2","總折價","1.0000","-361","-361"
"63311","3","總折價","1.0000","-59","-59"
"57507","3","純湯罐-鮮甜鰹魚湯80g","3.0000","27","81"
"63103","10","C)日本菲力貓-海鮮拼盤 60g","1.0000","109","109"
"63137","7","C)CIAO啾嚕肉泥-化毛配方鮪魚14g*4入","1.0000","100","100"
"59531","17","CIAO 啾嚕迷你捲心塊 (鰹魚) 12g*3入","1.0000","110","110"
"61978","2","無添加JUICY肉舖雞肉切片100G","1.0000","159","159"
"52281","4","Bongo啾啾編織魚骨頭","1.0000","320","320"
"33407","1","A)DF寵物海洋盲盒玩具【共13款】","1.0000","350","350"
"63278","7","K)CIAO啾嚕肉泥-鮪魚14g*4入","1.0000","100","100"
"63269","8","Hello Fresh好鮮-清蒸鮪魚80g","1.0000","25","25"
"63305","5","總折價","1.0000","-77","-77"
"55109","2","總折價","1.0000","-11","-11"
"50922","1","C)應億太空球單入/H02-19A(60入/桶)","1.0000","10","10"
"55052","1","K)BHN皇家貴賓成犬PDA 3KG","1.0000","1320","1320"
"58798","10","K)CoCo餐罐(牛肉+雞肉+起司)80g","3.0000","24","72"
"62112","2","C)汪喵-幼母貓營養主食罐80g-鮭魚","4.0000","62","248"
"62331","1","K)優豆-貓皇爵抽屜式三層貓籠","1.0000","6278","6278"
"62268","2","總折價","1.0000","-18","-18"
"58866","7","總折價","1.0000","-177","-177"
"63250","13","K)CoCo餐罐(鮮嫩雞肉+起司+蔬菜)80g","2.0000","24","48"
"63064","7","C)喵洽普 貓咪肉泥-雞肉＆乳酸菌14G*4入裝","2.0000","70","140"
"63302","2","動物玩具-B(混款)","1.0000","110","110"
"63064","8","總折價","1.0000","-177","-177"
"63278","1","C)FHN皇家理想體態成貓F32 2KG","1.0000","1060","1060"
"51314","1","C)CIAO啾嚕肉泥-奢華鮪魚+龍蝦14g*4入","1.0000","100","100"
"53967","1","K)金貓罐(鮪魚吻仔魚+雞肉)80g","1.0000","25","25"
"63173","8","總折價","1.0000","-124","-124"
"53957","2","總折價","1.0000","-97","-97"
"45538","2","總折價","1.0000","-60","-60"
"63300","2","紅區)自然主義草本犬糧-高齡犬2kg","1.0000","890","890"
"63089","8","Miki地瓜湯凍餐杯(鮪魚+吻)80g","2.0000","28","56"
"61535","29","金貓罐頭(鮪魚丸+吻仔魚)80g","5.0000","25","125"
"63417","1","C)Rrannk 機能貓肉泥-鮪魚口味","1.0000","59","59"
"63417","3","總折價","1.0000","-78","-78"
"63411","6","總折價","1.0000","-142","-142"
"49268","4","美味關係小不點饅頭-草莓口味-160g","1.0000","85","85"
"56347","3","奇境-無穀成貓慕斯主食罐-野生鯖魚-85g","1.0000","80","80"
"54752","1","C)益菌的革命-寵物益生菌尿布墊M-升級版/50枚","2.0000","450","900"
"56348","1","K)皇冠C642-2上開式寵愛籠(大)33*31*52","1.0000","950","950"
"54647","1","汪喵-幼母貓營養主食罐80g-鹿肉","3.0000","62","186"
"53178","9","銀湯匙餐包主食鮪魚55g","4.0000","45","180"
"54115","1","CIAO啾嚕肉泥-腸胃保健(鮪魚)14g*4入","2.0000","110","220"
"54109","6","皇家-健康老貓守護組濕糧85G-6入","3.0000","221","663"
"56803","7","C)MiiT雞湯罐犬-蕃茄玉米筍通麵80g","2.0000","24","48"
"63395","1","C)C.C.P機能雞肉 膚毛 保健零食100g","1.0000","210","210"
"52882","5","總折價","1.0000","-326","-326"
"63134","18","RICO無膠貓用主食罐3號-鮪魚雞肉85g","3.0000","62","186"
"61535","4","銀湯匙餐包主食鮪魚15歲 55g","2.0000","45","90"
"61554","6","汪喵-山味零食 安心雞雞胸肉50g","1.0000","200","200"
"60199","2","C)FCN 皇家有效化毛成貓IH34 2KG","1.0000","1180","1180"
