"customer_no","age_category","gender","hsien_desc","bs_tag_desc"
"a993d2e3","36-40歲","男","新北市","運動科技潮人"
"37a38677","61-65歲","男","新竹市","愛搜愛比網購客"
"d8381a44","36-40歲","女","台北市","網購社媒手機迷"
"df1d3e10","36-40歲","男","高雄市","樂動廣告品牌控"
"fc978cd3","51-55歲","女","新竹縣","傳統保健理財族"
"ef4fa395","36-40歲","女","新竹縣","網購社媒手機迷"
"dfb968bd","41-45歲","女","台北市","傳統保健理財族"
"bf4471d1","36-40歲","女","新竹縣","健康愛家定存控"
"440e215d","31-35歲","女","新北市","健康愛家定存控"
"32cfcf02","41-45歲","女","新北市","運動科技潮人"
"f21b143c","31-35歲","女","新北市","獨立愛遊理財新手"
"bbb5a432","46-50歲","女","新北市","物質享樂衝購族"
"8469a28a","61-65歲","女","雲林縣","樂動廣告品牌控"
"406b9ea7","51-55歲","男","台北市","運動科技潮人"
"e79d2751","46-50歲","男","高雄市","愛搜愛比網購客"
"36209a4a","31-35歲","女","台北市","健康愛家定存控"
"b89eb2d0","36-40歲","女","台北市","運動科技潮人"
"35c7e8ce","36-40歲","女","桃園市","品味養生理財貴族"
"c3b1d8fa","41-45歲","女","台中市","物質享樂衝購族"
"d670635f","41-45歲","男","桃園市","運動科技潮人"
"6f1f37f0","26-30歲","女","新竹市","品味養生理財貴族"
"654771d5","41-45歲","女","台南市","健康愛家定存控"
"c73f4d8f","51-55歲","男","台北市","愛搜愛比網購客"
"4d8185cd","41-45歲","女","台中市","物質享樂衝購族"
"37824a62","26-30歲","男","台中市","健康愛家定存控"
"d468717f","36-40歲","女","台中市","網購社媒手機迷"
"784428a9","36-40歲","女","新北市","物質享樂衝購族"
"c716e702","36-40歲","女","台中市","物質享樂衝購族"
"48d815e8","41-45歲","女","苗栗縣","物質享樂衝購族"
"aea1570a","41-45歲","女","新竹市","運動科技潮人"
"5fb4d50c","46-50歲","男","新北市","運動科技潮人"
"b9f3a1a8","36-40歲","女","新北市","健康愛家定存控"
"594b0084","46-50歲","女","台中市","物質享樂衝購族"
"8f7f3342","41-45歲","女","台北市","獨立愛遊理財新手"
"99e9862e","36-40歲","男","新竹市","運動科技潮人"
"87c9e86c","41-45歲","男","新北市","運動科技潮人"
"ed1cf735","46-50歲","男","台中市","運動科技潮人"
"72515d58","51-55歲","男","台中市","愛搜愛比網購客"
"8377254d","46-50歲","男","花蓮縣","愛搜愛比網購客"
"63cf8852","41-45歲","女","花蓮縣","樂動廣告品牌控"
"566dc7a0","36-40歲","男","新北市","運動科技潮人"
"79d2fcdc","46-50歲","女","台北市","品味養生理財貴族"
"b710d8dd","36-40歲","男","新北市","健康愛家定存控"
"8cc48213","51-55歲","女","台北市","獨立愛遊理財新手"
"407d49bd","46-50歲","女","新北市","品味養生理財貴族"
"3d76b51b","36-40歲","男","彰化縣","運動科技潮人"
"c3c36439","31-35歲","女","新竹市","樂動廣告品牌控"
"4fdb7ea1","51-55歲","男","台北市","愛搜愛比網購客"
"e0b6b963","31-35歲","女","台南市","物質享樂衝購族"
"60f31a27","51-55歲","男","台北市","健康愛家定存控"
"f2f93ee3","36-40歲","女","新竹市","健康愛家定存控"
"993484b2","41-45歲","男","新竹市","運動科技潮人"
"45c4c5b5","51-55歲","女","新北市","網購社媒手機迷"
"e4c9c97f","21-25歲","女","新竹縣","健康愛家定存控"
"d567eec3","41-45歲","女","高雄市","物質享樂衝購族"
"31d0a327","36-40歲","女","台北市","健康愛家定存控"
"9f10eeea","31-35歲","女","高雄市","物質享樂衝購族"
"43eb0631","36-40歲","女","新竹縣","網購社媒手機迷"
"49270962","31-35歲","男","新北市","運動科技潮人"
"901c64a3","51-55歲","女","桃園市","傳統保健理財族"
"afec2505","36-40歲","男","新竹市","運動科技潮人"
"b28b4aac","41-45歲","女","新竹縣","傳統保健理財族"
"22acecf3","46-50歲","男","新竹市","運動科技潮人"
"7e3caf7c","51-55歲","男","新竹市","愛搜愛比網購客"
"8deb7689","31-35歲","女","台南市","獨立愛遊理財新手"
"5768a5fb","51-55歲","女","新北市","運動科技潮人"
"612b1f5e","41-45歲","男","台中市","運動科技潮人"
"d5a8f311","26-30歲","女","苗栗縣","網購社媒手機迷"
"2b14db23","51-55歲","男","台中市","愛搜愛比網購客"
"2d8cac3c","26-30歲","女","台中市","物質享樂衝購族"
"07cb32ca","51-55歲","女","新竹市","傳統保健理財族"
"66139d52","46-50歲","女","台中市","樂動廣告品牌控"
"e8fc9a89","36-40歲","女","屏東縣","健康愛家定存控"
"5370f5aa","41-45歲","女","新竹縣","獨立愛遊理財新手"
"98999e64","36-40歲","男","新北市","運動科技潮人"
"207f5ea0","46-50歲","女","新北市","運動科技潮人"
"39631e92","51-55歲","女","台北市","網購社媒手機迷"
"2939f7a8","41-45歲","女","台北市","愛搜愛比網購客"
"9fbec0e0","46-50歲","女","新北市","傳統保健理財族"
"a01b272d","46-50歲","女","新北市","獨立愛遊理財新手"
"2cbf0f75","31-35歲","男","新北市","運動科技潮人"
"5e6ddf34","51-55歲","男","苗栗縣","愛搜愛比網購客"
"0ef9c4e4","41-45歲","女","台北市","傳統保健理財族"
"ec33d71d","36-40歲","女","新北市","品味養生理財貴族"
"9a833e68","46-50歲","男","新北市","愛搜愛比網購客"
"c302ad86","51-55歲","男","台中市","樂動廣告品牌控"
"ae1a81e6","31-35歲","女","新北市","物質享樂衝購族"
"66ff6068","41-45歲","男","新竹市","運動科技潮人"
"eede5a4a","31-35歲","女","台中市","物質享樂衝購族"
"e04d8583","41-45歲","女","新北市","樂動廣告品牌控"
"96943747","41-45歲","男","基隆市","樂動廣告品牌控"
"7ad87f08","26-30歲","男","新北市","運動科技潮人"
"19492c0f","41-45歲","女","桃園市","傳統保健理財族"
"ee4bf172","51-55歲","男","新竹市","樂動廣告品牌控"
"66f172e1","36-40歲","女","高雄市","物質享樂衝購族"
"ab193969","31-35歲","男","台中市","網購社媒手機迷"
"8e575a5c","46-50歲","男","花蓮縣","愛搜愛比網購客"
"be5fe78a","36-40歲","女","新竹縣","傳統保健理財族"
"10710381","41-45歲","女","新竹縣","運動科技潮人"
"b254b42d","41-45歲","女","台北市","獨立愛遊理財新手"
"e8147438","46-50歲","男","新竹縣","運動科技潮人"
"db598629","41-45歲","女","台北市","網購社媒手機迷"
"5115432d","41-45歲","女","新竹市","愛搜愛比網購客"
"c3cf3be9","41-45歲","男","新北市","運動科技潮人"
"aebddba4","51-55歲","女","新北市","物質享樂衝購族"
"e233eeda","41-45歲","男","新北市","運動科技潮人"
"42976519","46-50歲","女","桃園市","品味養生理財貴族"
"44e85b2f","36-40歲","女","台中市","物質享樂衝購族"
"535a47ce","31-35歲","男","新北市","樂動廣告品牌控"
"41657c93","61-65歲","男","高雄市","傳統保健理財族"
"01ba2993","36-40歲","男","台中市","運動科技潮人"
"d31db31f","41-45歲","女","桃園市","品味養生理財貴族"
"ba9eb42a","46-50歲","男","新北市","愛搜愛比網購客"
"5bb12c28","41-45歲","女","台北市","網購社媒手機迷"
"49246366","31-35歲","女","宜蘭縣","健康愛家定存控"
"a8713468","41-45歲","女","嘉義縣","物質享樂衝購族"
"cd40f7cf","36-40歲","女","基隆市","網購社媒手機迷"
"17ee43c9","41-45歲","女","台北市","品味養生理財貴族"
"3d13777e","21-25歲","男","苗栗縣","健康愛家定存控"
"b0378aa9","31-35歲","女","新北市","物質享樂衝購族"
"87ce178b","26-30歲","男","台中市","健康愛家定存控"
"317a5398","36-40歲","女","台中市","健康愛家定存控"
"6d75efc8","41-45歲","女","新竹縣","品味養生理財貴族"
"40a59fd9","41-45歲","男","屏東縣","愛搜愛比網購客"
"5b014366","31-35歲","女","台南市","物質享樂衝購族"
"397b33be","41-45歲","男","新竹縣","愛搜愛比網購客"
"e1e9a868","26-30歲","女","台北市","健康愛家定存控"
"aff8ed9c","36-40歲","女","台南市","樂動廣告品牌控"
"89d78043","46-50歲","女","新北市","品味養生理財貴族"
"0ee7703f","46-50歲","男","高雄市","樂動廣告品牌控"
"c6d13ed4","46-50歲","女","嘉義市","健康愛家定存控"
"e30e3063","51-55歲","男","苗栗縣","愛搜愛比網購客"
"c4cd856c","51-55歲","女","彰化縣","健康愛家定存控"
"017259f5","41-45歲","女","台北市","品味養生理財貴族"
"a5008672","26-30歲","男","新北市","健康愛家定存控"
"83b5e7f7","51-55歲","男","宜蘭縣","樂動廣告品牌控"
"7f0df6bc","31-35歲","女","桃園市","網購社媒手機迷"
"d23781e9","36-40歲","女","新竹縣","健康愛家定存控"
"6b6d4d08","41-45歲","男","台中市","樂動廣告品牌控"
"b16fe5de","46-50歲","女","新北市","愛搜愛比網購客"
"c1e523c3","46-50歲","男","高雄市","愛搜愛比網購客"
"3e8368b5","36-40歲","男","新竹縣","運動科技潮人"
"a87b332d","41-45歲","男","新竹市","運動科技潮人"
"e8b7fb2d","46-50歲","女","台北市","健康愛家定存控"
"7ae6154f","36-40歲","女","新竹縣","樂動廣告品牌控"
"675588b5","41-45歲","男","新北市","運動科技潮人"
"1dd7a42d","56-60歲","女","新竹市","傳統保健理財族"
"376e136f","41-45歲","女","台北市","物質享樂衝購族"
"c0d34bee","46-50歲","女","台北市","健康愛家定存控"
"1d280327","56-60歲","女","新北市","健康愛家定存控"
"a3d49cfc","41-45歲","女","新北市","獨立愛遊理財新手"
"2260a880","26-30歲","女","嘉義縣","物質享樂衝購族"
"789ee218","36-40歲","女","新北市","物質享樂衝購族"
"777adbe5","41-45歲","女","花蓮縣","物質享樂衝購族"
"8c6daa56","36-40歲","女","台中市","樂動廣告品牌控"
"1172a259","41-45歲","男","嘉義市","健康愛家定存控"
"dd83f887","31-35歲","女","新北市","運動科技潮人"
"9329b493","41-45歲","男","桃園市","樂動廣告品牌控"
"789c1019","41-45歲","男","台中市","運動科技潮人"
"7dd9cc0f","41-45歲","女","台北市","獨立愛遊理財新手"
"6f2b7651","41-45歲","女","台中市","物質享樂衝購族"
"a30ad9b8","41-45歲","男","新北市","運動科技潮人"
"2df81c59","46-50歲","男","台北市","運動科技潮人"
"c0bb6269","31-35歲","女","桃園市","網購社媒手機迷"
"e8c8cc8c","51-55歲","女","台北市","品味養生理財貴族"
"e826e070","46-50歲","男","台北市","運動科技潮人"
"769eff1e","46-50歲","男","台南市","運動科技潮人"
"28134e79","51-55歲","女","台中市","愛搜愛比網購客"
"8653b413","46-50歲","女","新北市","物質享樂衝購族"
"fc420818","36-40歲","女","高雄市","樂動廣告品牌控"
"c538dcbe","36-40歲","男","高雄市","愛搜愛比網購客"
"64aeba42","56-60歲","女","彰化縣","物質享樂衝購族"
"be1c7ecd","31-35歲","女","台北市","健康愛家定存控"
"16bda2f6","51-55歲","男","基隆市","愛搜愛比網購客"
"40e43a84","51-55歲","女","高雄市","獨立愛遊理財新手"
"0d73d9ac","36-40歲","男","台中市","物質享樂衝購族"
"48baa021","31-35歲","男","新北市","運動科技潮人"
"d37833fd","41-45歲","女","新北市","運動科技潮人"
"0c4d7fd5","41-45歲","男","新北市","運動科技潮人"
"ddbd6b09","31-35歲","女","台中市","傳統保健理財族"
"8e48d4af","31-35歲","女","新竹縣","獨立愛遊理財新手"
"8138706a","46-50歲","女","台中市","物質享樂衝購族"
"9958dabf","46-50歲","女","新北市","品味養生理財貴族"
"808c1839","41-45歲","女","新竹縣","愛搜愛比網購客"
"db80ffa8","51-55歲","男","苗栗縣","愛搜愛比網購客"
"e168a86c","41-45歲","男","桃園市","運動科技潮人"
"cbbf6ee3","41-45歲","女","彰化縣","品味養生理財貴族"
"a4062e1b","41-45歲","女","新北市","傳統保健理財族"
"bc9d39f2","36-40歲","男","新北市","樂動廣告品牌控"
"39a8e149","41-45歲","男","台南市","樂動廣告品牌控"
"6fe39463","31-35歲","女","台中市","物質享樂衝購族"
"3791ec08","46-50歲","女","台北市","傳統保健理財族"
"d9959130","46-50歲","男","新北市","運動科技潮人"
"e7aa1ae7","41-45歲","女","新北市","品味養生理財貴族"
"55efd3f3","46-50歲","男","新北市","運動科技潮人"
"f6c07d72","41-45歲","男","新北市","運動科技潮人"
"52a7bd53","56-60歲","男","新北市","網購社媒手機迷"
"6f45ef28","41-45歲","女","新北市","品味養生理財貴族"
"53598f58","36-40歲","女","新北市","運動科技潮人"
"6a0c650e","46-50歲","男","台北市","運動科技潮人"
"9195f8bc","51-55歲","男","新竹縣","樂動廣告品牌控"
"599a4292","51-55歲","男","苗栗縣","樂動廣告品牌控"
"85337dfd","36-40歲","女","台北市","物質享樂衝購族"
"687bb2ce","61-65歲","男","新竹縣","愛搜愛比網購客"
"bf49bfe4","61-65歲","女","台北市","獨立愛遊理財新手"
"dbe23400","41-45歲","男","台中市","運動科技潮人"
"f907fe9a","46-50歲","女","新北市","品味養生理財貴族"
"be80ef79","56-60歲","女","新北市","樂動廣告品牌控"
"bcdf53ce","36-40歲","男","桃園市","樂動廣告品牌控"
"3761f1a9","46-50歲","女","台北市","品味養生理財貴族"
"8f8dbafc","31-35歲","女","桃園市","健康愛家定存控"
"e68d1f46","36-40歲","女","高雄市","樂動廣告品牌控"
"630f75f8","46-50歲","女","彰化縣","健康愛家定存控"
"40d73f54","36-40歲","男","新竹市","樂動廣告品牌控"
"255df09e","41-45歲","男","新北市","運動科技潮人"
"b0e9bec7","51-55歲","男","台北市","運動科技潮人"
"76a10ce0","41-45歲","男","彰化縣","樂動廣告品牌控"
"0f45eb8d","41-45歲","男","台北市","運動科技潮人"
"6a6c084a","36-40歲","男","台南市","樂動廣告品牌控"
"9d881b13","31-35歲","男","新北市","運動科技潮人"
"dbaa364a","36-40歲","男","台中市","樂動廣告品牌控"
"58a1bdca","46-50歲","女","台南市","樂動廣告品牌控"
"2c6056e3","56-60歲","女","台中市","傳統保健理財族"
"9e7fc15f","26-30歲","男","嘉義市","健康愛家定存控"
"02ef436c","56-60歲","男","基隆市","樂動廣告品牌控"
"4162bcb2","36-40歲","女","新北市","健康愛家定存控"
"b543e3a6","41-45歲","男","台南市","樂動廣告品牌控"
"c10642eb","46-50歲","女","台北市","獨立愛遊理財新手"
"6b0ecdbc","46-50歲","男","台中市","愛搜愛比網購客"
"b432ac66","41-45歲","女","新竹縣","物質享樂衝購族"
"439dd914","61-65歲","女","新竹市","運動科技潮人"
"9fb5e490","51-55歲","男","高雄市","愛搜愛比網購客"
"587281bf","61-65歲","女","雲林縣","愛搜愛比網購客"
"ccd21b6b","36-40歲","女","台中市","物質享樂衝購族"
"61f49e2d","36-40歲","女","桃園市","傳統保健理財族"
"706ee4af","41-45歲","男","台北市","運動科技潮人"
"a3ef2041","36-40歲","男","新北市","運動科技潮人"
"40966c36","36-40歲","男","桃園市","運動科技潮人"
"38c558c9","66以上","女","台北市","樂動廣告品牌控"
"ee76ec38","56-60歲","男","新北市","樂動廣告品牌控"
"d32987e6","51-55歲","男","新竹縣","傳統保健理財族"
"6172599e","46-50歲","女","台中市","物質享樂衝購族"
"24f6f7a4","46-50歲","男","新竹縣","運動科技潮人"
"42d99129","36-40歲","女","新北市","網購社媒手機迷"
"d27bf283","36-40歲","女","宜蘭縣","獨立愛遊理財新手"
"1302976b","41-45歲","男","新竹市","運動科技潮人"
"4bb53e02","46-50歲","男","新竹縣","愛搜愛比網購客"
"2fae3847","41-45歲","男","新竹市","運動科技潮人"
"452a94ab","51-55歲","女","台北市","品味養生理財貴族"
"a40a5761","56-60歲","女","高雄市","愛搜愛比網購客"
"b35fbac2","31-35歲","女","新北市","健康愛家定存控"
"423a7329","51-55歲","女","新北市","網購社媒手機迷"
"a38c2c52","31-35歲","女","台中市","物質享樂衝購族"
"0dbdb0c8","41-45歲","男","高雄市","運動科技潮人"
"9782ced5","26-30歲","女","桃園市","健康愛家定存控"
"bfda2c43","26-30歲","男","新北市","運動科技潮人"
"373b7cb3","41-45歲","女","新竹市","網購社媒手機迷"
"694c114d","26-30歲","男","台中市","運動科技潮人"
"b4417997","46-50歲","女","高雄市","樂動廣告品牌控"
"d82e6729","41-45歲","女","台中市","愛搜愛比網購客"
"bb734ab4","41-45歲","女","新竹市","樂動廣告品牌控"
"01ba5260","41-45歲","男","新北市","樂動廣告品牌控"
"cbd896e7","41-45歲","男","新北市","健康愛家定存控"
"01243279","46-50歲","女","台中市","健康愛家定存控"
"1d04064d","51-55歲","男","新北市","愛搜愛比網購客"
"8e255207","66以上","男","新北市","健康愛家定存控"
"a0d9b10b","41-45歲","女","新北市","物質享樂衝購族"
"e55d9c51","41-45歲","女","新竹市","運動科技潮人"
"ea9c1d75","41-45歲","女","基隆市","品味養生理財貴族"
"399e7653","41-45歲","男","台中市","運動科技潮人"
"cbfe2ed9","41-45歲","男","高雄市","運動科技潮人"
"6e49945d","36-40歲","男","台北市","運動科技潮人"
"a29c4b31","46-50歲","女","台北市","運動科技潮人"
"2b63ac93","46-50歲","女","新北市","網購社媒手機迷"
"2bbc5f31","41-45歲","女","台中市","物質享樂衝購族"
"b5b82a50","41-45歲","女","台中市","樂動廣告品牌控"
"2ac0eecc","36-40歲","男","台中市","運動科技潮人"
"48c818d8","46-50歲","女","新北市","傳統保健理財族"
"1e9e844f","31-35歲","男","台中市","運動科技潮人"
"eb5d3e41","46-50歲","女","新北市","品味養生理財貴族"
"0621fe35","46-50歲","女","台北市","愛搜愛比網購客"
"ce2c40fc","46-50歲","女","台北市","運動科技潮人"
"81c4d9ab","41-45歲","女","新北市","運動科技潮人"
"6d021804","36-40歲","男","新竹市","運動科技潮人"
"db0e85d2","31-35歲","女","台北市","獨立愛遊理財新手"
"f50064f0","41-45歲","女","台北市","運動科技潮人"
"4ae52645","31-35歲","女","宜蘭縣","獨立愛遊理財新手"
"2d77b221","51-55歲","女","彰化縣","樂動廣告品牌控"
"87a26f04","41-45歲","女","屏東縣","網購社媒手機迷"
"a3e4c02d","36-40歲","女","新竹縣","物質享樂衝購族"
"3535c400","56-60歲","女","高雄市","樂動廣告品牌控"
"0b397c3c","46-50歲","男","新北市","運動科技潮人"
"5cbfcf3c","41-45歲","男","台中市","樂動廣告品牌控"
"5ec5c6e5","36-40歲","女","新北市","健康愛家定存控"
"9e6db4aa","26-30歲","男","台中市","運動科技潮人"
"390d9e97","41-45歲","女","高雄市","樂動廣告品牌控"
"f2e04e22","41-45歲","女","新北市","愛搜愛比網購客"
"4b2c14fb","51-55歲","女","高雄市","樂動廣告品牌控"
"710c8f8b","36-40歲","男","新北市","樂動廣告品牌控"
"32bd6f7b","41-45歲","男","新北市","愛搜愛比網購客"
"095acd4e","31-35歲","女","基隆市","獨立愛遊理財新手"
"491cf25c","36-40歲","男","桃園市","樂動廣告品牌控"
"76f24006","46-50歲","男","台北市","愛搜愛比網購客"
"2fc9c3e9","56-60歲","女","台北市","品味養生理財貴族"
"1128e469","41-45歲","女","新北市","樂動廣告品牌控"
"dbea39ed","36-40歲","男","高雄市","健康愛家定存控"
"00ef532e","41-45歲","男","台中市","運動科技潮人"
"a2cdbeae","51-55歲","女","新北市","傳統保健理財族"
"e0dc5df6","46-50歲","女","台北市","網購社媒手機迷"
"b785d63f","41-45歲","女","新北市","獨立愛遊理財新手"
"9b2c6c00","31-35歲","女","新北市","物質享樂衝購族"
"0bdf205a","46-50歲","男","基隆市","運動科技潮人"
"dafe844c","41-45歲","女","桃園市","網購社媒手機迷"
"d035b6da","46-50歲","女","新竹市","品味養生理財貴族"
"56b53d9f","41-45歲","女","台中市","品味養生理財貴族"
"741a8f54","41-45歲","女","台北市","品味養生理財貴族"
"afe17994","66以上","男","新北市","愛搜愛比網購客"
"5b6d39c2","56-60歲","女","台北市","傳統保健理財族"
"122f75d5","41-45歲","女","台南市","品味養生理財貴族"
"bae44205","46-50歲","男","台北市","運動科技潮人"
"c90762f2","66以上","男","台北市","愛搜愛比網購客"
"62e48463","46-50歲","女","台北市","網購社媒手機迷"
"c485aeaf","41-45歲","女","新竹縣","物質享樂衝購族"
"2cc21214","41-45歲","女","新竹市","運動科技潮人"
"628d1692","41-45歲","女","新竹市","物質享樂衝購族"
"fe41f916","51-55歲","男","桃園市","愛搜愛比網購客"
"36e31314","51-55歲","女","新竹縣","傳統保健理財族"
"9fa5c3cc","36-40歲","男","嘉義縣","健康愛家定存控"
"94f5f486","46-50歲","女","新竹市","健康愛家定存控"
"9bedade6","41-45歲","女","新北市","物質享樂衝購族"
"cc0f388d","31-35歲","女","台中市","健康愛家定存控"
"e7adf164","46-50歲","女","台北市","獨立愛遊理財新手"
"93cce5ac","61-65歲","男","新北市","愛搜愛比網購客"
"aa00ae9f","41-45歲","女","台南市","健康愛家定存控"
"704e458e","31-35歲","女","新竹市","網購社媒手機迷"
"44a46d43","41-45歲","男","新竹市","樂動廣告品牌控"
"fbb5e157","51-55歲","男","新北市","樂動廣告品牌控"
"457dcdda","36-40歲","女","新北市","樂動廣告品牌控"
"f998ade2","36-40歲","女","台北市","獨立愛遊理財新手"
"b2b88fe4","56-60歲","男","新北市","運動科技潮人"
"76aba671","51-55歲","男","台中市","運動科技潮人"
"a57c037b","51-55歲","女","新北市","健康愛家定存控"
"b42865d5","26-30歲","女","桃園市","獨立愛遊理財新手"
"a1f88e9e","51-55歲","女","新北市","健康愛家定存控"
"b17dd268","46-50歲","女","新竹縣","健康愛家定存控"
"e3878929","26-30歲","女","新竹縣","獨立愛遊理財新手"
"1a75859c","36-40歲","男","台中市","運動科技潮人"
"ed0771ef","41-45歲","男","桃園市","運動科技潮人"
"0f0cf3ae","26-30歲","男","南投縣","樂動廣告品牌控"
"bf4301f2","41-45歲","女","新竹市","樂動廣告品牌控"
"cb525add","36-40歲","男","新北市","物質享樂衝購族"
"122590d3","41-45歲","男","新竹縣","傳統保健理財族"
"8dc47ecf","31-35歲","女","新北市","健康愛家定存控"
"a7dac1db","41-45歲","男","新竹市","運動科技潮人"
"e579e167","51-55歲","男","新北市","運動科技潮人"
"f438e438","51-55歲","男","新竹市","運動科技潮人"
"cf9c3723","46-50歲","男","新北市","愛搜愛比網購客"
"8425358e","36-40歲","女","新北市","健康愛家定存控"
"77e99b4b","31-35歲","男","台北市","樂動廣告品牌控"
"45ae6296","36-40歲","女","新竹市","物質享樂衝購族"
"be3a06dd","51-55歲","男","台中市","運動科技潮人"
"8a0c81eb","56-60歲","女","新北市","健康愛家定存控"
"5dfd2824","61-65歲","女","台北市","物質享樂衝購族"
"420ac1f3","36-40歲","女","屏東縣","物質享樂衝購族"
"09460f97","41-45歲","男","台北市","運動科技潮人"
"fe99a5fa","41-45歲","女","新北市","運動科技潮人"
"7d109561","46-50歲","女","台南市","健康愛家定存控"
"193025d2","41-45歲","女","新北市","傳統保健理財族"
"920707da","26-30歲","女","台中市","獨立愛遊理財新手"
"fe7bda0a","41-45歲","男","新北市","運動科技潮人"
"cab99439","41-45歲","男","台中市","運動科技潮人"
"360f595b","51-55歲","女","新竹縣","傳統保健理財族"
"74d8f6fc","46-50歲","男","新北市","樂動廣告品牌控"
"e51db674","31-35歲","女","花蓮縣","樂動廣告品牌控"
"afbfb5c8","41-45歲","男","南投縣","樂動廣告品牌控"
"f08989e0","46-50歲","男","新北市","運動科技潮人"
"31f602af","26-30歲","男","新北市","樂動廣告品牌控"
"442fbb0d","41-45歲","女","桃園市","樂動廣告品牌控"
"2e193fd1","46-50歲","男","台中市","樂動廣告品牌控"
"ab24cd5a","31-35歲","男","桃園市","運動科技潮人"
"18577917","36-40歲","男","新竹縣","樂動廣告品牌控"
"b2ec87a2","26-30歲","女","屏東縣","物質享樂衝購族"
"5769eacc","56-60歲","男","新北市","運動科技潮人"
"fd7949b3","41-45歲","女","桃園市","網購社媒手機迷"
"60ec8607","41-45歲","女","台中市","健康愛家定存控"
"3b5d6df0","31-35歲","女","新北市","物質享樂衝購族"
"e70d12af","41-45歲","女","台北市","愛搜愛比網購客"
"4e1e7ca9","41-45歲","女","新竹縣","物質享樂衝購族"
"4fe7f5ce","41-45歲","男","台北市","運動科技潮人"
"d9497ace","56-60歲","男","新北市","愛搜愛比網購客"
"af92fd8c","41-45歲","女","新北市","樂動廣告品牌控"
"8d8db6ef","36-40歲","女","新北市","物質享樂衝購族"
"35b72e5e","51-55歲","男","新竹市","樂動廣告品牌控"
"e83a0812","41-45歲","男","台北市","運動科技潮人"
"ca25ffc1","41-45歲","男","台中市","樂動廣告品牌控"
"91dd4c8e","36-40歲","男","屏東縣","樂動廣告品牌控"
"11aa4b4e","41-45歲","男","台北市","運動科技潮人"
"0c3277d6","36-40歲","女","高雄市","健康愛家定存控"
"28bcff20","31-35歲","女","嘉義縣","物質享樂衝購族"
"ad528544","41-45歲","男","新竹縣","運動科技潮人"
"1052fd85","31-35歲","男","台北市","運動科技潮人"
"f53095b7","41-45歲","女","新北市","網購社媒手機迷"
"a3745eda","36-40歲","男","新北市","樂動廣告品牌控"
"e7d2d703","61-65歲","男","桃園市","樂動廣告品牌控"
"be1c327c","41-45歲","男","屏東縣","愛搜愛比網購客"
"fd445b5e","31-35歲","女","新北市","獨立愛遊理財新手"
"afb8b99e","36-40歲","女","台中市","網購社媒手機迷"
"c6c26f92","46-50歲","女","新竹縣","健康愛家定存控"
"4adf4254","36-40歲","女","桃園市","傳統保健理財族"
"06f9e96b","46-50歲","男","台北市","運動科技潮人"
"bb14f69a","51-55歲","男","台北市","愛搜愛比網購客"
"f3edb20d","46-50歲","女","新竹市","獨立愛遊理財新手"
"63f336a0","46-50歲","女","桃園市","品味養生理財貴族"
"daeb6ef4","46-50歲","男","桃園市","樂動廣告品牌控"
"af89060e","61-65歲","女","台北市","品味養生理財貴族"
"059cbc00","46-50歲","男","台北市","運動科技潮人"
"458ea89a","31-35歲","女","台北市","運動科技潮人"
"9cbeb211","26-30歲","男","台南市","運動科技潮人"
"0b3f7533","36-40歲","男","苗栗縣","樂動廣告品牌控"
"8ad42373","41-45歲","男","新北市","愛搜愛比網購客"
"6115f21c","46-50歲","男","新竹縣","樂動廣告品牌控"
"caba6ce3","46-50歲","女","桃園市","獨立愛遊理財新手"
"67f96bc0","41-45歲","男","嘉義市","愛搜愛比網購客"
"70651ffe","36-40歲","女","台南市","樂動廣告品牌控"
"20ea4c1c","36-40歲","女","高雄市","獨立愛遊理財新手"
"b93a2790","46-50歲","女","新北市","物質享樂衝購族"
"110fc235","51-55歲","女","桃園市","網購社媒手機迷"
"21884731","41-45歲","男","苗栗縣","樂動廣告品牌控"
"39e4682a","46-50歲","女","台中市","品味養生理財貴族"
"d4f400e5","26-30歲","女","台南市","網購社媒手機迷"
"c20d0ba9","36-40歲","女","南投縣","樂動廣告品牌控"
"93e64851","36-40歲","女","新北市","物質享樂衝購族"
"511dbcb4","46-50歲","女","新竹縣","樂動廣告品牌控"
"00e3d25d","46-50歲","男","新竹市","運動科技潮人"
"babd722a","36-40歲","女","新竹市","樂動廣告品牌控"
"ec336333","31-35歲","女","新竹市","健康愛家定存控"
"1a9c1c06","36-40歲","女","桃園市","物質享樂衝購族"
"588a1572","26-30歲","女","桃園市","運動科技潮人"
"28a9e11d","26-30歲","女","台北市","健康愛家定存控"
"081ffe93","31-35歲","女","宜蘭縣","運動科技潮人"
"37b48e64","31-35歲","女","新竹市","健康愛家定存控"
"2864aae3","41-45歲","男","高雄市","樂動廣告品牌控"
"d279c151","41-45歲","女","新北市","品味養生理財貴族"
"c57601d1","36-40歲","女","新竹縣","物質享樂衝購族"
"52e401c1","46-50歲","男","新北市","運動科技潮人"
"653ada29","41-45歲","女","新北市","獨立愛遊理財新手"
"313eb209","41-45歲","女","台南市","網購社媒手機迷"
"f4f3d91a","31-35歲","男","台北市","獨立愛遊理財新手"
"012cef84","46-50歲","女","台東縣","獨立愛遊理財新手"
"649b139e","46-50歲","女","新北市","愛搜愛比網購客"
"34e61311","36-40歲","女","新竹市","物質享樂衝購族"
"e0c8be71","41-45歲","男","屏東縣","樂動廣告品牌控"
